# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 9.104 ops/s
# Warmup Iteration   2: 9.568 ops/s
# Warmup Iteration   3: 9.692 ops/s
# Warmup Iteration   4: 9.708 ops/s
# Warmup Iteration   5: 9.710 ops/s
# Warmup Iteration   5: 11.112 ops/s
Iteration   1: 11.131 ops/s
Iteration   2: 11.127 ops/s
Iteration   3: 11.109 ops/s
Iteration   4: 11.126 ops/s
Iteration   5: 11.114 ops/s

# Run progress: 12.00% complete, ETA 01:16:55
# Fork: 2 of 5
# Warmup Iteration   1: 10.727 ops/s
# Warmup Iteration   2: 11.113 ops/s
# Warmup Iteration   3: 11.125 ops/s
# Warmup Iteration   4: 11.109 ops/s
# Warmup Iteration   5: 11.110 ops/s
Iteration   1: 11.118 ops/s
Iteration   2: 11.111 ops/s
Iteration   3: 11.124 ops/s
Iteration   4: 11.120 ops/s
Iteration   5: 11.136 ops/s

# Run progress: 14.00% complete, ETA 01:15:08
# Fork: 3 of 5
# Warmup Iteration   1: 10.715 ops/s
# Warmup Iteration   2: 11.103 ops/s
# Warmup Iteration   3: 11.124 ops/s
# Warmup Iteration   4: 11.121 ops/s
# Warmup Iteration   5: 11.111 ops/s
Iteration   1: 11.122 ops/s
Iteration   2: 11.116 ops/s
Iteration   3: 11.113 ops/s
Iteration   4: 11.128 ops/s
Iteration   5: 11.122 ops/s

# Run progress: 16.00% complete, ETA 01:13:22
# Fork: 4 of 5
# Warmup Iteration   1: 10.748 ops/s
# Warmup Iteration   2: 11.080 ops/s
# Warmup Iteration   3: 11.115 ops/s
# Warmup Iteration   4: 11.131 ops/s
# Warmup Iteration   5: 11.132 ops/s
Iteration   1: 11.123 ops/s
Iteration   2: 11.133 ops/s
Iteration   3: 11.126 ops/s
Iteration   4: 11.124 ops/s
Iteration   5: 11.134 ops/s

# Run progress: 18.00% complete, ETA 01:11:36
# Fork: 5 of 5
# Warmup Iteration   1: 10.739 ops/s
# Warmup Iteration   2: 11.136 ops/s
# Warmup Iteration   3: 11.139 ops/s
# Warmup Iteration   4: 11.109 ops/s
# Warmup Iteration   5: 11.140 ops/s
Iteration   1: 11.142 ops/s
Iteration   2: 11.127 ops/s
Iteration   3: 11.141 ops/s
Iteration   4: 11.134 ops/s
Iteration   5: 11.120 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16New":
  11.125 ±(99.9%) 0.007 ops/s [Average]
  (min, avg, max) = (11.109, 11.125, 11.142), stdev = 0.009
  CI (99.9%): [11.118, 11.131] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo16Old
# Parameters: (type = large)

# Run progress: 20.00% complete, ETA 01:09:51
# Fork: 1 of 5
# Warmup Iteration   1: 9.183 ops/s
# Warmup Iteration   2: 9.484 ops/s
# Warmup Iteration   3: 9.475 ops/s
# Warmup Iteration   4: 9.496 ops/s
# Warmup Iteration   5: 9.473 ops/s
Iteration   1: 9.491 ops/s
Iteration   2: 9.492 ops/s
Iteration   3: 9.499 ops/s
Iteration   4: 9.512 ops/s
Iteration   5: 9.490 ops/s

# Run progress: 22.00% complete, ETA 01:08:04
# Fork: 2 of 5
# Warmup Iteration   1: 9.147 ops/s
# Warmup Iteration   2: 9.499 ops/s
# Warmup Iteration   3: 9.505 ops/s
# Warmup Iteration   4: 9.498 ops/s
# Warmup Iteration   5: 9.506 ops/s
Iteration   1: 9.509 ops/s
Iteration   2: 9.474 ops/s
Iteration   3: 9.508 ops/s
Iteration   4: 9.500 ops/s
Iteration   5: 9.495 ops/s

# Run progress: 24.00% complete, ETA 01:06:19
# Fork: 3 of 5
# Warmup Iteration   1: 9.166 ops/s
# Warmup Iteration   2: 9.469 ops/s
# Warmup Iteration   3: 9.505 ops/s
# Warmup Iteration   4: 9.516 ops/s
# Warmup Iteration   5: 9.506 ops/s
Iteration   1: 9.510 ops/s
Iteration   2: 9.477 ops/s
Iteration   3: 9.478 ops/s
Iteration   4: 9.516 ops/s
Iteration   5: 9.501 ops/s

# Run progress: 26.00% complete, ETA 01:04:34
# Fork: 4 of 5
# Warmup Iteration   1: 9.639 ops/s
# Warmup Iteration   2: 10.001 ops/s
# Warmup Iteration   3: 9.999 ops/s
# Warmup Iteration   4: 9.977 ops/s
# Warmup Iteration   5: 10.010 ops/s
Iteration   1: 9.989 ops/s
Iteration   2: 9.987 ops/s
Iteration   3: 9.991 ops/s
Iteration   4: 9.992 ops/s
Iteration   5: 9.993 ops/s

# Run progress: 28.00% complete, ETA 01:02:48
# Fork: 5 of 5
# Warmup Iteration   1: 9.156 ops/s
# Warmup Iteration   2: 9.510 ops/s
# Warmup Iteration   3: 9.507 ops/s
# Warmup Iteration   4: 9.500 ops/s
# Warmup Iteration   5: 9.509 ops/s
Iteration   1: 9.500 ops/s
Iteration   2: 9.470 ops/s
Iteration   3: 9.486 ops/s
Iteration   4: 9.502 ops/s
Iteration   5: 9.491 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16Old":
  9.594 ±(99.9%) 0.152 ops/s [Average]
  (min, avg, max) = (9.470, 9.594, 9.993), stdev = 0.203
  CI (99.9%): [9.442, 9.746] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32New
# Parameters: (type = large)

# Run progress: 30.00% complete, ETA 01:01:02
# Fork: 1 of 5
# Warmup Iteration   1: 143.488 ops/s
# Warmup Iteration   2: 143.647 ops/s
# Warmup Iteration   3: 143.293 ops/s
# Warmup Iteration   4: 139.911 ops/s
# Warmup Iteration   5: 143.999 ops/s
Iteration   1: 144.172 ops/s
Iteration   2: 141.703 ops/s
Iteration   3: 145.590 ops/s
Iteration   4: 146.434 ops/s
Iteration   5: 146.417 ops/s

# Run progress: 32.00% complete, ETA 00:59:17
# Fork: 2 of 5
# Warmup Iteration   1: 142.759 ops/s
# Warmup Iteration   2: 143.030 ops/s
# Warmup Iteration   3: 142.758 ops/s
# Warmup Iteration   4: 142.670 ops/s
# Warmup Iteration   5: 143.675 ops/s
Iteration   1: 143.724 ops/s
Iteration   2: 141.362 ops/s
Iteration   3: 144.971 ops/s
Iteration   4: 145.454 ops/s
Iteration   5: 145.612 ops/s

# Run progress: 34.00% complete, ETA 00:57:31
# Fork: 3 of 5
# Warmup Iteration   1: 139.765 ops/s
# Warmup Iteration   2: 139.449 ops/s
# Warmup Iteration   3: 139.607 ops/s
# Warmup Iteration   4: 139.338 ops/s
# Warmup Iteration   5: 140.094 ops/s
Iteration   1: 140.229 ops/s
Iteration   2: 140.308 ops/s
Iteration   3: 139.076 ops/s
Iteration   4: 141.847 ops/s
Iteration   5: 142.279 ops/s

# Run progress: 36.00% complete, ETA 00:55:45
# Fork: 4 of 5
# Warmup Iteration   1: 143.938 ops/s
# Warmup Iteration   2: 143.917 ops/s
# Warmup Iteration   3: 143.609 ops/s
# Warmup Iteration   4: 143.651 ops/s
# Warmup Iteration   5: 144.357 ops/s
Iteration   1: 143.952 ops/s
Iteration   2: 141.981 ops/s
Iteration   3: 145.907 ops/s
Iteration   4: 146.351 ops/s
Iteration   5: 146.611 ops/s

# Run progress: 38.00% complete, ETA 00:54:00
# Fork: 5 of 5
# Warmup Iteration   1: 143.697 ops/s
# Warmup Iteration   2: 143.185 ops/s
# Warmup Iteration   3: 143.465 ops/s
# Warmup Iteration   4: 143.373 ops/s
# Warmup Iteration   5: 143.966 ops/s
Iteration   1: 144.195 ops/s
Iteration   2: 141.394 ops/s
Iteration   3: 145.580 ops/s
Iteration   4: 146.429 ops/s
Iteration   5: 145.555 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32New":
  143.885 ±(99.9%) 1.739 ops/s [Average]
  (min, avg, max) = (139.076, 143.885, 146.611), stdev = 2.322
  CI (99.9%): [142.146, 145.624] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32Old
# Parameters: (type = large)

# Run progress: 40.00% complete, ETA 00:52:15
# Fork: 1 of 5
# Warmup Iteration   1: 139.160 ops/s
# Warmup Iteration   2: 139.119 ops/s
# Warmup Iteration   3: 138.644 ops/s
# Warmup Iteration   4: 138.922 ops/s
# Warmup Iteration   5: 139.610 ops/s
Iteration   1: 139.352 ops/s
Iteration   2: 139.715 ops/s
Iteration   3: 138.721 ops/s
Iteration   4: 140.680 ops/s
Iteration   5: 141.715 ops/s

# Run progress: 42.00% complete, ETA 00:50:29
# Fork: 2 of 5
# Warmup Iteration   1: 139.315 ops/s
# Warmup Iteration   2: 139.442 ops/s
# Warmup Iteration   3: 139.257 ops/s
# Warmup Iteration   4: 138.930 ops/s
# Warmup Iteration   5: 139.843 ops/s
Iteration   1: 140.022 ops/s
Iteration   2: 139.776 ops/s
Iteration   3: 139.046 ops/s
Iteration   4: 141.612 ops/s
Iteration   5: 141.691 ops/s

# Run progress: 44.00% complete, ETA 00:48:44
# Fork: 3 of 5
# Warmup Iteration   1: 143.639 ops/s
# Warmup Iteration   2: 143.343 ops/s
# Warmup Iteration   3: 143.504 ops/s
# Warmup Iteration   4: 143.400 ops/s
# Warmup Iteration   5: 143.954 ops/s
Iteration   1: 143.742 ops/s
Iteration   2: 141.494 ops/s
Iteration   3: 145.546 ops/s
Iteration   4: 146.333 ops/s
Iteration   5: 146.364 ops/s

# Run progress: 46.00% complete, ETA 00:46:59
# Fork: 4 of 5
# Warmup Iteration   1: 139.575 ops/s
# Warmup Iteration   2: 139.547 ops/s
# Warmup Iteration   3: 139.686 ops/s
# Warmup Iteration   4: 139.344 ops/s
# Warmup Iteration   5: 140.265 ops/s
Iteration   1: 140.342 ops/s
Iteration   2: 140.211 ops/s
Iteration   3: 139.353 ops/s
Iteration   4: 141.663 ops/s
Iteration   5: 142.473 ops/s

# Run progress: 48.00% complete, ETA 00:45:14
# Fork: 5 of 5
# Warmup Iteration   1: 142.439 ops/s
# Warmup Iteration   2: 142.069 ops/s
# Warmup Iteration   3: 142.220 ops/s
# Warmup Iteration   4: 141.933 ops/s
# Warmup Iteration   5: 142.732 ops/s
Iteration   1: 143.000 ops/s
Iteration   2: 142.544 ops/s
Iteration   3: 142.719 ops/s
Iteration   4: 144.654 ops/s
Iteration   5: 144.911 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32Old":
  141.907 ±(99.9%) 1.721 ops/s [Average]
  (min, avg, max) = (138.721, 141.907, 146.364), stdev = 2.298
  CI (99.9%): [140.186, 143.629] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo08New
# Parameters: (type = large)

# Run progress: 50.00% complete, ETA 00:43:29
# Fork: 1 of 5
# Warmup Iteration   1: 8.648 ops/s
# Warmup Iteration   2: 9.476 ops/s
# Warmup Iteration   3: 9.470 ops/s
# Warmup Iteration   4: 9.486 ops/s
# Warmup Iteration   5: 9.473 ops/s
Iteration   1: 9.471 ops/s
Iteration   2: 9.484 ops/s
Iteration   3: 9.477 ops/s
Iteration   4: 9.474 ops/s
Iteration   5: 9.481 ops/s

# Run progress: 52.00% complete, ETA 00:41:44
# Fork: 2 of 5
# Warmup Iteration   1: 8.425 ops/s
# Warmup Iteration   2: 9.200 ops/s
# Warmup Iteration   3: 9.264 ops/s
# Warmup Iteration   4: 9.254 ops/s
# Warmup Iteration   5: 9.261 ops/s
Iteration   1: 9.262 ops/s
Iteration   2: 9.239 ops/s
Iteration   3: 9.259 ops/s
Iteration   4: 9.260 ops/s
Iteration   5: 8.533 ops/s

# Run progress: 54.00% complete, ETA 00:40:00
# Fork: 3 of 5
# Warmup Iteration   1: 8.556 ops/s
# Warmup Iteration   2: 9.200 ops/s
# Warmup Iteration   3: 9.197 ops/s
# Warmup Iteration   4: 9.210 ops/s
# Warmup Iteration   5: 9.197 ops/s
Iteration   1: 9.217 ops/s
Iteration   2: 9.212 ops/s
Iteration   3: 9.191 ops/s
Iteration   4: 9.213 ops/s
Iteration   5: 9.221 ops/s

# Run progress: 56.00% complete, ETA 00:38:17
# Fork: 4 of 5
# Warmup Iteration   1: 8.725 ops/s
# Warmup Iteration   2: 9.475 ops/s
# Warmup Iteration   3: 9.484 ops/s
# Warmup Iteration   4: 9.462 ops/s
# Warmup Iteration   5: 9.480 ops/s
Iteration   1: 9.479 ops/s
Iteration   2: 9.458 ops/s
Iteration   3: 9.473 ops/s
Iteration   4: 9.463 ops/s
Iteration   5: 9.464 ops/s

# Run progress: 58.00% complete, ETA 00:36:32
# Fork: 5 of 5
# Warmup Iteration   1: 8.554 ops/s
# Warmup Iteration   2: 9.200 ops/s
# Warmup Iteration   3: 9.204 ops/s
# Warmup Iteration   4: 9.214 ops/s
# Warmup Iteration   5: 9.194 ops/s
Iteration   1: 9.212 ops/s
Iteration   2: 9.219 ops/s
Iteration   3: 9.212 ops/s
Iteration   4: 9.217 ops/s
Iteration   5: 9.211 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo08New":
  9.296 ±(99.9%) 0.151 ops/s [Average]
  (min, avg, max) = (8.533, 9.296, 9.484), stdev = 0.201
  CI (99.9%): [9.145, 9.447] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16New
# Parameters: (type = large)

# Run progress: 60.00% complete, ETA 00:34:48
# Fork: 1 of 5
# Warmup Iteration   1: 10.474 ops/s
# Warmup Iteration   2: 11.349 ops/s
# Warmup Iteration   3: 11.415 ops/s
# Warmup Iteration   4: 11.430 ops/s
# Warmup Iteration   5: 11.449 ops/s
Iteration   1: 11.420 ops/s
Iteration   2: 11.429 ops/s
Iteration   3: 11.444 ops/s
Iteration   4: 11.431 ops/s
Iteration   5: 11.435 ops/s

# Run progress: 62.00% complete, ETA 00:33:04
# Fork: 2 of 5
# Warmup Iteration   1: 10.480 ops/s
# Warmup Iteration   2: 11.349 ops/s
# Warmup Iteration   3: 11.446 ops/s
# Warmup Iteration   4: 11.424 ops/s
# Warmup Iteration   5: 11.442 ops/s
Iteration   1: 11.446 ops/s
Iteration   2: 11.438 ops/s
Iteration   3: 11.425 ops/s
Iteration   4: 11.441 ops/s
Iteration   5: 11.430 ops/s

# Run progress: 64.00% complete, ETA 00:31:19
# Fork: 3 of 5
# Warmup Iteration   1: 10.480 ops/s
# Warmup Iteration   2: 11.352 ops/s
# Warmup Iteration   3: 11.421 ops/s
# Warmup Iteration   4: 11.422 ops/s
# Warmup Iteration   5: 11.420 ops/s
Iteration   1: 11.441 ops/s
Iteration   2: 11.431 ops/s
Iteration   3: 11.418 ops/s
Iteration   4: 11.431 ops/s
Iteration   5: 11.427 ops/s

# Run progress: 66.00% complete, ETA 00:29:35
# Fork: 4 of 5
# Warmup Iteration   1: 10.191 ops/s
# Warmup Iteration   2: 10.860 ops/s
# Warmup Iteration   3: 10.862 ops/s
# Warmup Iteration   4: 10.854 ops/s
# Warmup Iteration   5: 10.870 ops/s
Iteration   1: 10.849 ops/s
Iteration   2: 10.843 ops/s
Iteration   3: 10.860 ops/s
Iteration   4: 10.851 ops/s
Iteration   5: 10.863 ops/s

# Run progress: 68.00% complete, ETA 00:27:50
# Fork: 5 of 5
# Warmup Iteration   1: 10.486 ops/s
# Warmup Iteration   2: 11.364 ops/s
# Warmup Iteration   3: 11.451 ops/s
# Warmup Iteration   4: 11.446 ops/s
# Warmup Iteration   5: 11.425 ops/s
Iteration   1: 11.445 ops/s
Iteration   2: 11.441 ops/s
Iteration   3: 11.438 ops/s
Iteration   4: 11.462 ops/s
Iteration   5: 11.461 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16New":
  11.320 ±(99.9%) 0.179 ops/s [Average]
  (min, avg, max) = (10.843, 11.320, 11.462), stdev = 0.239
  CI (99.9%): [11.141, 11.499] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16Old
# Parameters: (type = large)

# Run progress: 70.00% complete, ETA 00:26:06
# Fork: 1 of 5
# Warmup Iteration   1: 9.410 ops/s
# Warmup Iteration   2: 9.984 ops/s
# Warmup Iteration   3: 9.967 ops/s
# Warmup Iteration   4: 9.992 ops/s
# Warmup Iteration   5: 9.988 ops/s
Iteration   1: 9.972 ops/s
Iteration   2: 9.966 ops/s
Iteration   3: 9.973 ops/s
Iteration   4: 9.964 ops/s
Iteration   5: 9.988 ops/s

# Run progress: 72.00% complete, ETA 00:24:21
# Fork: 2 of 5
# Warmup Iteration   1: 8.985 ops/s
# Warmup Iteration   2: 9.690 ops/s
# Warmup Iteration   3: 9.702 ops/s
# Warmup Iteration   4: 9.678 ops/s
# Warmup Iteration   5: 9.709 ops/s
Iteration   1: 9.697 ops/s
Iteration   2: 9.680 ops/s
Iteration   3: 9.704 ops/s
Iteration   4: 9.278 ops/s
Iteration   5: 9.681 ops/s

# Run progress: 74.00% complete, ETA 00:22:37
# Fork: 3 of 5
# Warmup Iteration   1: 9.412 ops/s
# Warmup Iteration   2: 9.982 ops/s
# Warmup Iteration   3: 9.977 ops/s
# Warmup Iteration   4: 9.974 ops/s
# Warmup Iteration   5: 9.982 ops/s
Iteration   1: 9.965 ops/s
Iteration   2: 9.965 ops/s
Iteration   3: 9.979 ops/s
Iteration   4: 9.967 ops/s
Iteration   5: 9.905 ops/s

# Run progress: 76.00% complete, ETA 00:20:52
# Fork: 4 of 5
# Warmup Iteration   1: 8.950 ops/s
# Warmup Iteration   2: 9.677 ops/s
# Warmup Iteration   3: 9.688 ops/s
# Warmup Iteration   4: 9.676 ops/s
# Warmup Iteration   5: 9.692 ops/s
Iteration   1: 9.691 ops/s
Iteration   2: 9.663 ops/s
Iteration   3: 9.699 ops/s
Iteration   4: 9.708 ops/s
Iteration   5: 9.684 ops/s

# Run progress: 78.00% complete, ETA 00:19:08
# Fork: 5 of 5
# Warmup Iteration   1: 9.000 ops/s
# Warmup Iteration   2: 9.694 ops/s
# Warmup Iteration   3: 9.708 ops/s
# Warmup Iteration   4: 9.718 ops/s
# Warmup Iteration   5: 9.700 ops/s
Iteration   1: 9.717 ops/s
Iteration   2: 9.693 ops/s
Iteration   3: 9.701 ops/s
Iteration   4: 9.692 ops/s
Iteration   5: 9.704 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16Old":
  9.785 ±(99.9%) 0.128 ops/s [Average]
  (min, avg, max) = (9.278, 9.785, 9.988), stdev = 0.171
  CI (99.9%): [9.657, 9.913] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32New
# Parameters: (type = large)

# Run progress: 80.00% complete, ETA 00:17:23
# Fork: 1 of 5
# Warmup Iteration   1: 82.980 ops/s
# Warmup Iteration   2: 89.126 ops/s
# Warmup Iteration   3: 89.057 ops/s
# Warmup Iteration   4: 89.175 ops/s
# Warmup Iteration   5: 89.039 ops/s
Iteration   1: 89.029 ops/s
Iteration   2: 89.209 ops/s
Iteration   3: 89.204 ops/s
Iteration   4: 89.034 ops/s
Iteration   5: 89.062 ops/s

# Run progress: 82.00% complete, ETA 00:15:39
# Fork: 2 of 5
# Warmup Iteration   1: 82.794 ops/s
# Warmup Iteration   2: 88.772 ops/s
# Warmup Iteration   3: 88.873 ops/s
# Warmup Iteration   4: 88.912 ops/s
# Warmup Iteration   5: 88.731 ops/s
Iteration   1: 88.738 ops/s
Iteration   2: 88.741 ops/s
Iteration   3: 88.831 ops/s
Iteration   4: 88.789 ops/s
Iteration   5: 88.695 ops/s

# Run progress: 84.00% complete, ETA 00:13:55
# Fork: 3 of 5
# Warmup Iteration   1: 82.670 ops/s
# Warmup Iteration   2: 88.569 ops/s
# Warmup Iteration   3: 88.577 ops/s
# Warmup Iteration   4: 88.671 ops/s
# Warmup Iteration   5: 88.678 ops/s
Iteration   1: 88.505 ops/s
Iteration   2: 88.651 ops/s
Iteration   3: 88.526 ops/s
Iteration   4: 88.518 ops/s
Iteration   5: 88.648 ops/s

# Run progress: 86.00% complete, ETA 00:12:10
# Fork: 4 of 5
# Warmup Iteration   1: 82.828 ops/s
# Warmup Iteration   2: 88.995 ops/s
# Warmup Iteration   3: 88.964 ops/s
# Warmup Iteration   4: 88.890 ops/s
# Warmup Iteration   5: 89.130 ops/s
Iteration   1: 89.132 ops/s
Iteration   2: 88.976 ops/s
Iteration   3: 89.126 ops/s
Iteration   4: 89.073 ops/s
Iteration   5: 88.917 ops/s

# Run progress: 88.00% complete, ETA 00:10:26
# Fork: 5 of 5
# Warmup Iteration   1: 81.242 ops/s
# Warmup Iteration   2: 88.076 ops/s
# Warmup Iteration   3: 88.310 ops/s
# Warmup Iteration   4: 88.307 ops/s
# Warmup Iteration   5: 87.978 ops/s
Iteration   1: 88.318 ops/s
Iteration   2: 88.357 ops/s
Iteration   3: 88.082 ops/s
Iteration   4: 88.251 ops/s
Iteration   5: 88.308 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  88.749 ±(99.9%) 0.245 ops/s [Average]
