# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 4.995 ops/s
# Warmup Iteration   2: 5.458 ops/s
# Warmup Iteration   3: 5.604 ops/s
# Warmup Iteration   4: 5.616 ops/s
# Warmup Iteration   5: 5.617 ops/s
# Warmup Iteration   3: 15.948 ops/s
# Warmup Iteration   4: 15.974 ops/s
# Warmup Iteration   5: 15.904 ops/s
Iteration   1: 15.951 ops/s
Iteration   2: 15.990 ops/s
Iteration   3: 13.411 ops/s
Iteration   4: 15.963 ops/s
Iteration   5: 15.958 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16New":
  15.463 ±(99.9%) 0.741 ops/s [Average]
  (min, avg, max) = (13.411, 15.463, 16.494), stdev = 0.990
  CI (99.9%): [14.722, 16.204] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo16Old
# Parameters: (type = large)

# Run progress: 20.00% complete, ETA 01:12:33
# Fork: 1 of 5
# Warmup Iteration   1: 13.121 ops/s
# Warmup Iteration   2: 14.018 ops/s
# Warmup Iteration   3: 13.098 ops/s
# Warmup Iteration   4: 12.387 ops/s
# Warmup Iteration   5: 14.045 ops/s
Iteration   1: 14.050 ops/s
Iteration   2: 13.982 ops/s
Iteration   3: 13.214 ops/s
Iteration   4: 12.465 ops/s
Iteration   5: 13.270 ops/s

# Run progress: 22.00% complete, ETA 01:10:41
# Fork: 2 of 5
# Warmup Iteration   1: 7.402 ops/s
# Warmup Iteration   2: 7.451 ops/s
# Warmup Iteration   3: 7.957 ops/s
# Warmup Iteration   4: 7.944 ops/s
# Warmup Iteration   5: 7.962 ops/s
Iteration   1: 7.964 ops/s
Iteration   2: 7.931 ops/s
Iteration   3: 7.957 ops/s
Iteration   4: 7.959 ops/s
Iteration   5: 7.958 ops/s

# Run progress: 24.00% complete, ETA 01:08:51
# Fork: 3 of 5
# Warmup Iteration   1: 8.924 ops/s
# Warmup Iteration   2: 9.573 ops/s
# Warmup Iteration   3: 9.535 ops/s
# Warmup Iteration   4: 9.612 ops/s
# Warmup Iteration   5: 9.603 ops/s
Iteration   1: 9.531 ops/s
Iteration   2: 9.586 ops/s
Iteration   3: 9.621 ops/s
Iteration   4: 9.522 ops/s
Iteration   5: 9.616 ops/s

# Run progress: 26.00% complete, ETA 01:07:04
# Fork: 4 of 5
# Warmup Iteration   1: 8.635 ops/s
# Warmup Iteration   2: 9.339 ops/s
# Warmup Iteration   3: 9.349 ops/s
# Warmup Iteration   4: 9.358 ops/s
# Warmup Iteration   5: 9.246 ops/s
Iteration   1: 9.375 ops/s
Iteration   2: 9.338 ops/s
Iteration   3: 9.366 ops/s
Iteration   4: 9.379 ops/s
Iteration   5: 9.356 ops/s

# Run progress: 28.00% complete, ETA 01:05:13
# Fork: 5 of 5
# Warmup Iteration   1: 14.258 ops/s
# Warmup Iteration   2: 16.468 ops/s
# Warmup Iteration   3: 16.431 ops/s
# Warmup Iteration   4: 16.484 ops/s
# Warmup Iteration   5: 16.481 ops/s
Iteration   1: 16.460 ops/s
Iteration   2: 16.290 ops/s
Iteration   3: 15.496 ops/s
Iteration   4: 16.445 ops/s
Iteration   5: 16.473 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16Old":
  11.304 ±(99.9%) 2.347 ops/s [Average]
  (min, avg, max) = (7.931, 11.304, 16.473), stdev = 3.134
  CI (99.9%): [8.957, 13.651] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32New
# Parameters: (type = large)

# Run progress: 30.00% complete, ETA 01:03:22
# Fork: 1 of 5
# Warmup Iteration   1: 136.065 ops/s
# Warmup Iteration   2: 136.251 ops/s
# Warmup Iteration   3: 134.845 ops/s
# Warmup Iteration   4: 128.700 ops/s
# Warmup Iteration   5: 136.954 ops/s
Iteration   1: 137.159 ops/s
Iteration   2: 136.752 ops/s
Iteration   3: 133.187 ops/s
Iteration   4: 137.726 ops/s
Iteration   5: 138.492 ops/s

# Run progress: 32.00% complete, ETA 01:01:33
# Fork: 2 of 5
# Warmup Iteration   1: 144.910 ops/s
# Warmup Iteration   2: 144.606 ops/s
# Warmup Iteration   3: 144.740 ops/s
# Warmup Iteration   4: 143.646 ops/s
# Warmup Iteration   5: 145.504 ops/s
Iteration   1: 145.526 ops/s
Iteration   2: 140.292 ops/s
Iteration   3: 145.990 ops/s
Iteration   4: 147.043 ops/s
Iteration   5: 147.265 ops/s

# Run progress: 34.00% complete, ETA 00:59:43
# Fork: 3 of 5
# Warmup Iteration   1: 136.555 ops/s
# Warmup Iteration   2: 136.357 ops/s
# Warmup Iteration   3: 136.434 ops/s
# Warmup Iteration   4: 135.721 ops/s
# Warmup Iteration   5: 137.166 ops/s
Iteration   1: 137.191 ops/s
Iteration   2: 137.232 ops/s
Iteration   3: 132.735 ops/s
Iteration   4: 137.210 ops/s
Iteration   5: 138.562 ops/s

# Run progress: 36.00% complete, ETA 00:57:53
# Fork: 4 of 5
# Warmup Iteration   1: 138.059 ops/s
# Warmup Iteration   2: 142.235 ops/s
# Warmup Iteration   3: 141.667 ops/s
# Warmup Iteration   4: 143.289 ops/s
# Warmup Iteration   5: 145.103 ops/s
Iteration   1: 145.021 ops/s
Iteration   2: 138.472 ops/s
Iteration   3: 141.884 ops/s
Iteration   4: 145.858 ops/s
Iteration   5: 146.613 ops/s

# Run progress: 38.00% complete, ETA 00:56:04
# Fork: 5 of 5
# Warmup Iteration   1: 144.741 ops/s
# Warmup Iteration   2: 143.792 ops/s
# Warmup Iteration   3: 144.244 ops/s
# Warmup Iteration   4: 143.614 ops/s
# Warmup Iteration   5: 144.966 ops/s
Iteration   1: 144.673 ops/s
Iteration   2: 139.978 ops/s
Iteration   3: 145.735 ops/s
Iteration   4: 146.744 ops/s
Iteration   5: 146.785 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32New":
  141.365 ±(99.9%) 3.515 ops/s [Average]
  (min, avg, max) = (132.735, 141.365, 147.265), stdev = 4.692
  CI (99.9%): [137.850, 144.880] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32Old
# Parameters: (type = large)

# Run progress: 40.00% complete, ETA 00:54:14
# Fork: 1 of 5
# Warmup Iteration   1: 138.107 ops/s
# Warmup Iteration   2: 138.058 ops/s
# Warmup Iteration   3: 138.002 ops/s
# Warmup Iteration   4: 137.446 ops/s
# Warmup Iteration   5: 138.852 ops/s
Iteration   1: 138.380 ops/s
Iteration   2: 138.788 ops/s
Iteration   3: 135.205 ops/s
Iteration   4: 138.778 ops/s
Iteration   5: 140.154 ops/s

# Run progress: 42.00% complete, ETA 00:52:25
# Fork: 2 of 5
# Warmup Iteration   1: 143.609 ops/s
# Warmup Iteration   2: 143.476 ops/s
# Warmup Iteration   3: 143.959 ops/s
# Warmup Iteration   4: 143.101 ops/s
# Warmup Iteration   5: 144.507 ops/s
Iteration   1: 144.591 ops/s
Iteration   2: 139.565 ops/s
Iteration   3: 143.607 ops/s
Iteration   4: 146.914 ops/s
Iteration   5: 146.248 ops/s

# Run progress: 44.00% complete, ETA 00:50:36
# Fork: 3 of 5
# Warmup Iteration   1: 145.313 ops/s
# Warmup Iteration   2: 145.234 ops/s
# Warmup Iteration   3: 144.934 ops/s
# Warmup Iteration   4: 144.551 ops/s
# Warmup Iteration   5: 145.957 ops/s
Iteration   1: 146.058 ops/s
Iteration   2: 140.885 ops/s
Iteration   3: 146.786 ops/s
Iteration   4: 147.681 ops/s
Iteration   5: 147.621 ops/s

# Run progress: 46.00% complete, ETA 00:48:47
# Fork: 4 of 5
# Warmup Iteration   1: 143.401 ops/s
# Warmup Iteration   2: 143.457 ops/s
# Warmup Iteration   3: 143.285 ops/s
# Warmup Iteration   4: 142.553 ops/s
# Warmup Iteration   5: 143.454 ops/s
Iteration   1: 143.978 ops/s
Iteration   2: 139.355 ops/s
Iteration   3: 142.859 ops/s
Iteration   4: 145.602 ops/s
Iteration   5: 145.688 ops/s

# Run progress: 48.00% complete, ETA 00:46:57
# Fork: 5 of 5
# Warmup Iteration   1: 144.276 ops/s
# Warmup Iteration   2: 144.227 ops/s
# Warmup Iteration   3: 144.197 ops/s
# Warmup Iteration   4: 143.516 ops/s
# Warmup Iteration   5: 144.770 ops/s
Iteration   1: 144.392 ops/s
Iteration   2: 139.551 ops/s
Iteration   3: 144.795 ops/s
Iteration   4: 146.332 ops/s
Iteration   5: 146.306 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32Old":
  143.205 ±(99.9%) 2.666 ops/s [Average]
  (min, avg, max) = (135.205, 143.205, 147.681), stdev = 3.559
  CI (99.9%): [140.539, 145.871] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo08New
# Parameters: (type = large)

# Run progress: 50.00% complete, ETA 00:45:09
# Fork: 1 of 5
# Warmup Iteration   1: 5.342 ops/s
# Warmup Iteration   2: 6.645 ops/s
# Warmup Iteration   3: 6.645 ops/s
# Warmup Iteration   4: 6.655 ops/s
# Warmup Iteration   5: 6.657 ops/s
Iteration   1: 6.660 ops/s
Iteration   2: 6.653 ops/s
Iteration   3: 6.656 ops/s
Iteration   4: 6.651 ops/s
Iteration   5: 6.656 ops/s

# Run progress: 52.00% complete, ETA 00:43:21
# Fork: 2 of 5
# Warmup Iteration   1: 5.258 ops/s
# Warmup Iteration   2: 6.631 ops/s
# Warmup Iteration   3: 6.625 ops/s
# Warmup Iteration   4: 6.555 ops/s
# Warmup Iteration   5: 6.591 ops/s
Iteration   1: 6.640 ops/s
Iteration   2: 6.643 ops/s
Iteration   3: 6.638 ops/s
Iteration   4: 6.627 ops/s
Iteration   5: 6.637 ops/s

# Run progress: 54.00% complete, ETA 00:41:33
# Fork: 3 of 5
# Warmup Iteration   1: 5.293 ops/s
# Warmup Iteration   2: 6.666 ops/s
# Warmup Iteration   3: 6.497 ops/s
# Warmup Iteration   4: 6.669 ops/s
# Warmup Iteration   5: 6.641 ops/s
Iteration   1: 6.669 ops/s
Iteration   2: 6.675 ops/s
Iteration   3: 6.668 ops/s
Iteration   4: 6.670 ops/s
Iteration   5: 6.675 ops/s

# Run progress: 56.00% complete, ETA 00:39:45
# Fork: 4 of 5
# Warmup Iteration   1: 4.658 ops/s
# Warmup Iteration   2: 5.467 ops/s
# Warmup Iteration   3: 5.502 ops/s
# Warmup Iteration   4: 5.511 ops/s
# Warmup Iteration   5: 5.517 ops/s
Iteration   1: 5.512 ops/s
Iteration   2: 5.461 ops/s
Iteration   3: 5.501 ops/s
Iteration   4: 5.514 ops/s
Iteration   5: 5.515 ops/s

# Run progress: 58.00% complete, ETA 00:37:57
# Fork: 5 of 5
# Warmup Iteration   1: 5.686 ops/s
# Warmup Iteration   2: 6.636 ops/s
# Warmup Iteration   3: 6.708 ops/s
# Warmup Iteration   4: 6.705 ops/s
# Warmup Iteration   5: 6.689 ops/s
Iteration   1: 6.702 ops/s
Iteration   2: 6.708 ops/s
Iteration   3: 6.700 ops/s
Iteration   4: 6.699 ops/s
Iteration   5: 6.699 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo08New":
  6.433 ±(99.9%) 0.357 ops/s [Average]
  (min, avg, max) = (5.461, 6.433, 6.708), stdev = 0.477
  CI (99.9%): [6.076, 6.790] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16New
# Parameters: (type = large)

# Run progress: 60.00% complete, ETA 00:36:09
# Fork: 1 of 5
# Warmup Iteration   1: 7.428 ops/s
# Warmup Iteration   2: 8.343 ops/s
# Warmup Iteration   3: 8.426 ops/s
# Warmup Iteration   4: 8.454 ops/s
# Warmup Iteration   5: 8.471 ops/s
Iteration   1: 8.442 ops/s
Iteration   2: 8.464 ops/s
Iteration   3: 8.470 ops/s
Iteration   4: 8.493 ops/s
Iteration   5: 8.465 ops/s

# Run progress: 62.00% complete, ETA 00:34:21
# Fork: 2 of 5
# Warmup Iteration   1: 12.413 ops/s
# Warmup Iteration   2: 14.830 ops/s
# Warmup Iteration   3: 15.060 ops/s
# Warmup Iteration   4: 15.041 ops/s
# Warmup Iteration   5: 15.052 ops/s
Iteration   1: 15.030 ops/s
Iteration   2: 15.059 ops/s
Iteration   3: 12.440 ops/s
Iteration   4: 15.030 ops/s
Iteration   5: 14.924 ops/s

# Run progress: 64.00% complete, ETA 00:32:32
# Fork: 3 of 5
# Warmup Iteration   1: 6.816 ops/s
# Warmup Iteration   2: 7.989 ops/s
# Warmup Iteration   3: 8.107 ops/s
# Warmup Iteration   4: 8.107 ops/s
# Warmup Iteration   5: 8.118 ops/s
Iteration   1: 8.124 ops/s
Iteration   2: 8.127 ops/s
Iteration   3: 8.125 ops/s
Iteration   4: 8.112 ops/s
Iteration   5: 8.115 ops/s

# Run progress: 66.00% complete, ETA 00:30:44
# Fork: 4 of 5
# Warmup Iteration   1: 7.353 ops/s
# Warmup Iteration   2: 8.192 ops/s
# Warmup Iteration   3: 8.320 ops/s
# Warmup Iteration   4: 8.328 ops/s
# Warmup Iteration   5: 8.323 ops/s
Iteration   1: 8.316 ops/s
Iteration   2: 8.326 ops/s
Iteration   3: 8.337 ops/s
Iteration   4: 8.330 ops/s
Iteration   5: 8.315 ops/s

# Run progress: 68.00% complete, ETA 00:28:56
# Fork: 5 of 5
# Warmup Iteration   1: 7.248 ops/s
# Warmup Iteration   2: 8.032 ops/s
# Warmup Iteration   3: 8.169 ops/s
# Warmup Iteration   4: 8.167 ops/s
# Warmup Iteration   5: 8.162 ops/s
Iteration   1: 8.164 ops/s
Iteration   2: 8.067 ops/s
Iteration   3: 8.151 ops/s
Iteration   4: 8.082 ops/s
Iteration   5: 8.162 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16New":
  9.507 ±(99.9%) 1.942 ops/s [Average]
  (min, avg, max) = (8.067, 9.507, 15.059), stdev = 2.593
  CI (99.9%): [7.565, 11.449] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16Old
# Parameters: (type = large)

# Run progress: 70.00% complete, ETA 00:27:07
# Fork: 1 of 5
# Warmup Iteration   1: 7.056 ops/s
# Warmup Iteration   2: 8.227 ops/s
# Warmup Iteration   3: 8.238 ops/s
# Warmup Iteration   4: 8.237 ops/s
# Warmup Iteration   5: 8.235 ops/s
Iteration   1: 7.804 ops/s
Iteration   2: 8.190 ops/s
Iteration   3: 7.884 ops/s
Iteration   4: 8.189 ops/s
Iteration   5: 8.214 ops/s

# Run progress: 72.00% complete, ETA 00:25:18
# Fork: 2 of 5
# Warmup Iteration   1: 11.903 ops/s
# Warmup Iteration   2: 13.459 ops/s
# Warmup Iteration   3: 13.474 ops/s
# Warmup Iteration   4: 13.463 ops/s
# Warmup Iteration   5: 13.462 ops/s
Iteration   1: 13.488 ops/s
Iteration   2: 13.426 ops/s
Iteration   3: 13.406 ops/s
Iteration   4: 13.471 ops/s
Iteration   5: 12.766 ops/s

# Run progress: 74.00% complete, ETA 00:23:30
# Fork: 3 of 5
# Warmup Iteration   1: 12.192 ops/s
# Warmup Iteration   2: 14.707 ops/s
# Warmup Iteration   3: 14.711 ops/s
# Warmup Iteration   4: 14.692 ops/s
# Warmup Iteration   5: 14.575 ops/s
Iteration   1: 14.727 ops/s
Iteration   2: 14.669 ops/s
Iteration   3: 14.625 ops/s
Iteration   4: 14.739 ops/s
Iteration   5: 14.751 ops/s

# Run progress: 76.00% complete, ETA 00:21:41
# Fork: 4 of 5
# Warmup Iteration   1: 12.398 ops/s
# Warmup Iteration   2: 14.791 ops/s
# Warmup Iteration   3: 14.791 ops/s
# Warmup Iteration   4: 14.769 ops/s
# Warmup Iteration   5: 14.781 ops/s
Iteration   1: 14.745 ops/s
Iteration   2: 14.744 ops/s
Iteration   3: 14.689 ops/s
Iteration   4: 14.789 ops/s
Iteration   5: 14.807 ops/s

# Run progress: 78.00% complete, ETA 00:19:52
# Fork: 5 of 5
# Warmup Iteration   1: 7.178 ops/s
# Warmup Iteration   2: 8.360 ops/s
# Warmup Iteration   3: 8.354 ops/s
# Warmup Iteration   4: 8.362 ops/s
# Warmup Iteration   5: 8.348 ops/s
Iteration   1: 8.378 ops/s
Iteration   2: 8.340 ops/s
Iteration   3: 8.375 ops/s
Iteration   4: 8.327 ops/s
Iteration   5: 8.340 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16Old":
  11.835 ±(99.9%) 2.305 ops/s [Average]
  (min, avg, max) = (7.804, 11.835, 14.807), stdev = 3.077
  CI (99.9%): [9.531, 14.140] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7
# VM invoker: /home/ubuntu/opt/jdk-14.0.1+7/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32New
# Parameters: (type = large)

# Run progress: 80.00% complete, ETA 00:18:04
# Fork: 1 of 5
# Warmup Iteration   1: 65.436 ops/s
# Warmup Iteration   2: 74.779 ops/s
# Warmup Iteration   3: 75.583 ops/s
# Warmup Iteration   4: 75.488 ops/s
# Warmup Iteration   5: 75.408 ops/s
Iteration   1: 75.507 ops/s
Iteration   2: 75.564 ops/s
Iteration   3: 75.535 ops/s
Iteration   4: 75.551 ops/s
Iteration   5: 75.446 ops/s

# Run progress: 82.00% complete, ETA 00:16:15
# Fork: 2 of 5
# Warmup Iteration   1: 62.532 ops/s
# Warmup Iteration   2: 71.286 ops/s
# Warmup Iteration   3: 71.325 ops/s
# Warmup Iteration   4: 71.156 ops/s
# Warmup Iteration   5: 71.265 ops/s
Iteration   1: 71.310 ops/s
Iteration   2: 71.156 ops/s
Iteration   3: 71.321 ops/s
Iteration   4: 71.382 ops/s
Iteration   5: 71.485 ops/s

# Run progress: 84.00% complete, ETA 00:14:27
# Fork: 3 of 5
# Warmup Iteration   1: 60.123 ops/s
# Warmup Iteration   2: 69.971 ops/s
# Warmup Iteration   3: 69.962 ops/s
# Warmup Iteration   4: 69.931 ops/s
# Warmup Iteration   5: 70.029 ops/s
Iteration   1: 70.026 ops/s
Iteration   2: 69.958 ops/s
Iteration   3: 69.433 ops/s
Iteration   4: 70.051 ops/s
Iteration   5: 70.120 ops/s

# Run progress: 86.00% complete, ETA 00:12:38
# Fork: 4 of 5
# Warmup Iteration   1: 66.165 ops/s
# Warmup Iteration   2: 75.758 ops/s
# Warmup Iteration   3: 75.853 ops/s
# Warmup Iteration   4: 75.797 ops/s
# Warmup Iteration   5: 75.870 ops/s
Iteration   1: 75.808 ops/s
Iteration   2: 74.965 ops/s
Iteration   3: 75.787 ops/s
Iteration   4: 75.785 ops/s
Iteration   5: 75.857 ops/s

# Run progress: 88.00% complete, ETA 00:10:50
# Fork: 5 of 5
# Warmup Iteration   1: 62.465 ops/s
# Warmup Iteration   2: 72.153 ops/s
# Warmup Iteration   3: 72.324 ops/s
# Warmup Iteration   4: 72.282 ops/s
# Warmup Iteration   5: 72.287 ops/s
Iteration   1: 72.245 ops/s
Iteration   2: 72.317 ops/s
Iteration   3: 72.299 ops/s
Iteration   4: 72.355 ops/s
Iteration   5: 72.370 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  72.945 ±(99.9%) 1.752 ops/s [Average]
