# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 8.104 ops/s
# Warmup Iteration   2: 8.148 ops/s
# Warmup Iteration   3: 8.297 ops/s
# Warmup Iteration   4: 8.295 ops/s
# Warmup Iteration   5: 8.288 ops/s
Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16New":
  12.092 ±(99.9%) 0.010 ops/s [Average]
  (min, avg, max) = (12.066, 12.092, 12.118), stdev = 0.014
  CI (99.9%): [12.082, 12.102] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo16Old
# Parameters: (type = large)

# Run progress: 20.00% complete, ETA 01:10:17
# Fork: 1 of 5
# Warmup Iteration   1: 9.652 ops/s
# Warmup Iteration   2: 9.981 ops/s
# Warmup Iteration   3: 9.991 ops/s
# Warmup Iteration   4: 9.962 ops/s
# Warmup Iteration   5: 9.985 ops/s
Iteration   1: 9.987 ops/s
Iteration   2: 9.974 ops/s
Iteration   3: 9.984 ops/s
Iteration   4: 9.987 ops/s
Iteration   5: 9.967 ops/s

# Run progress: 22.00% complete, ETA 01:08:29
# Fork: 2 of 5
# Warmup Iteration   1: 9.691 ops/s
# Warmup Iteration   2: 9.979 ops/s
# Warmup Iteration   3: 9.994 ops/s
# Warmup Iteration   4: 9.994 ops/s
# Warmup Iteration   5: 9.982 ops/s
Iteration   1: 9.983 ops/s
Iteration   2: 9.997 ops/s
Iteration   3: 9.983 ops/s
Iteration   4: 9.992 ops/s
Iteration   5: 9.912 ops/s

# Run progress: 24.00% complete, ETA 01:06:42
# Fork: 3 of 5
# Warmup Iteration   1: 9.667 ops/s
# Warmup Iteration   2: 9.996 ops/s
# Warmup Iteration   3: 9.996 ops/s
# Warmup Iteration   4: 9.976 ops/s
# Warmup Iteration   5: 10.002 ops/s
Iteration   1: 9.984 ops/s
Iteration   2: 9.986 ops/s
Iteration   3: 10.001 ops/s
Iteration   4: 9.984 ops/s
Iteration   5: 9.989 ops/s

# Run progress: 26.00% complete, ETA 01:04:55
# Fork: 4 of 5
# Warmup Iteration   1: 9.688 ops/s
# Warmup Iteration   2: 9.979 ops/s
# Warmup Iteration   3: 9.988 ops/s
# Warmup Iteration   4: 9.991 ops/s
# Warmup Iteration   5: 9.992 ops/s
Iteration   1: 9.999 ops/s
Iteration   2: 10.003 ops/s
Iteration   3: 9.982 ops/s
Iteration   4: 9.989 ops/s
Iteration   5: 9.987 ops/s

# Run progress: 28.00% complete, ETA 01:03:08
# Fork: 5 of 5
# Warmup Iteration   1: 9.664 ops/s
# Warmup Iteration   2: 9.984 ops/s
# Warmup Iteration   3: 9.973 ops/s
# Warmup Iteration   4: 9.976 ops/s
# Warmup Iteration   5: 9.985 ops/s
Iteration   1: 9.972 ops/s
Iteration   2: 9.984 ops/s
Iteration   3: 9.987 ops/s
Iteration   4: 9.974 ops/s
Iteration   5: 9.972 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16Old":
  9.982 ±(99.9%) 0.013 ops/s [Average]
  (min, avg, max) = (9.912, 9.982, 10.003), stdev = 0.017
  CI (99.9%): [9.969, 9.995] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32New
# Parameters: (type = large)

# Run progress: 30.00% complete, ETA 01:01:21
# Fork: 1 of 5
# Warmup Iteration   1: 96.823 ops/s
# Warmup Iteration   2: 97.143 ops/s
# Warmup Iteration   3: 97.035 ops/s
# Warmup Iteration   4: 96.843 ops/s
# Warmup Iteration   5: 96.879 ops/s
Iteration   1: 96.942 ops/s
Iteration   2: 97.111 ops/s
Iteration   3: 97.366 ops/s
Iteration   4: 97.417 ops/s
Iteration   5: 97.281 ops/s

# Run progress: 32.00% complete, ETA 00:59:35
# Fork: 2 of 5
# Warmup Iteration   1: 97.793 ops/s
# Warmup Iteration   2: 97.940 ops/s
# Warmup Iteration   3: 97.954 ops/s
# Warmup Iteration   4: 97.985 ops/s
# Warmup Iteration   5: 97.756 ops/s
Iteration   1: 97.948 ops/s
Iteration   2: 98.063 ops/s
Iteration   3: 98.109 ops/s
Iteration   4: 98.279 ops/s
Iteration   5: 98.243 ops/s

# Run progress: 34.00% complete, ETA 00:57:49
# Fork: 3 of 5
# Warmup Iteration   1: 97.335 ops/s
# Warmup Iteration   2: 97.527 ops/s
# Warmup Iteration   3: 97.345 ops/s
# Warmup Iteration   4: 97.548 ops/s
# Warmup Iteration   5: 97.407 ops/s
Iteration   1: 97.451 ops/s
Iteration   2: 97.867 ops/s
Iteration   3: 95.139 ops/s
Iteration   4: 97.628 ops/s
Iteration   5: 97.852 ops/s

# Run progress: 36.00% complete, ETA 00:56:04
# Fork: 4 of 5
# Warmup Iteration   1: 98.416 ops/s
# Warmup Iteration   2: 98.190 ops/s
# Warmup Iteration   3: 98.296 ops/s
# Warmup Iteration   4: 98.101 ops/s
# Warmup Iteration   5: 98.018 ops/s
Iteration   1: 98.322 ops/s
Iteration   2: 98.355 ops/s
Iteration   3: 98.571 ops/s
Iteration   4: 98.557 ops/s
Iteration   5: 98.225 ops/s

# Run progress: 38.00% complete, ETA 00:54:18
# Fork: 5 of 5
# Warmup Iteration   1: 92.490 ops/s
# Warmup Iteration   2: 92.574 ops/s
# Warmup Iteration   3: 90.963 ops/s
# Warmup Iteration   4: 92.555 ops/s
# Warmup Iteration   5: 92.580 ops/s
Iteration   1: 92.262 ops/s
Iteration   2: 92.896 ops/s
Iteration   3: 92.854 ops/s
Iteration   4: 92.730 ops/s
Iteration   5: 92.894 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32New":
  96.734 ±(99.9%) 1.619 ops/s [Average]
  (min, avg, max) = (92.262, 96.734, 98.571), stdev = 2.162
  CI (99.9%): [95.115, 98.354] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32Old
# Parameters: (type = large)

# Run progress: 40.00% complete, ETA 00:52:33
# Fork: 1 of 5
# Warmup Iteration   1: 90.944 ops/s
# Warmup Iteration   2: 91.147 ops/s
# Warmup Iteration   3: 91.051 ops/s
# Warmup Iteration   4: 90.996 ops/s
# Warmup Iteration   5: 90.874 ops/s
Iteration   1: 90.959 ops/s
Iteration   2: 91.101 ops/s
Iteration   3: 91.348 ops/s
Iteration   4: 91.328 ops/s
Iteration   5: 91.198 ops/s

# Run progress: 42.00% complete, ETA 00:50:47
# Fork: 2 of 5
# Warmup Iteration   1: 99.563 ops/s
# Warmup Iteration   2: 99.389 ops/s
# Warmup Iteration   3: 99.448 ops/s
# Warmup Iteration   4: 99.480 ops/s
# Warmup Iteration   5: 99.215 ops/s
Iteration   1: 99.621 ops/s
Iteration   2: 99.792 ops/s
Iteration   3: 99.609 ops/s
Iteration   4: 99.689 ops/s
Iteration   5: 99.386 ops/s

# Run progress: 44.00% complete, ETA 00:49:01
# Fork: 3 of 5
# Warmup Iteration   1: 110.882 ops/s
# Warmup Iteration   2: 110.841 ops/s
# Warmup Iteration   3: 110.775 ops/s
# Warmup Iteration   4: 110.683 ops/s
# Warmup Iteration   5: 110.494 ops/s
Iteration   1: 111.028 ops/s
Iteration   2: 111.166 ops/s
Iteration   3: 111.177 ops/s
Iteration   4: 111.033 ops/s
Iteration   5: 141.888 ops/s

# Run progress: 46.00% complete, ETA 00:47:15
# Fork: 4 of 5
# Warmup Iteration   1: 99.615 ops/s
# Warmup Iteration   2: 99.432 ops/s
# Warmup Iteration   3: 99.584 ops/s
# Warmup Iteration   4: 99.411 ops/s
# Warmup Iteration   5: 99.179 ops/s
Iteration   1: 99.484 ops/s
Iteration   2: 99.619 ops/s
Iteration   3: 99.759 ops/s
Iteration   4: 99.743 ops/s
Iteration   5: 99.610 ops/s

# Run progress: 48.00% complete, ETA 00:45:30
# Fork: 5 of 5
# Warmup Iteration   1: 98.600 ops/s
# Warmup Iteration   2: 98.323 ops/s
# Warmup Iteration   3: 98.471 ops/s
# Warmup Iteration   4: 98.468 ops/s
# Warmup Iteration   5: 98.332 ops/s
Iteration   1: 98.466 ops/s
Iteration   2: 98.788 ops/s
Iteration   3: 98.624 ops/s
Iteration   4: 98.670 ops/s
Iteration   5: 98.820 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32Old":
  101.276 ±(99.9%) 7.805 ops/s [Average]
  (min, avg, max) = (90.959, 101.276, 141.888), stdev = 10.420
  CI (99.9%): [93.471, 109.081] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo08New
# Parameters: (type = large)

# Run progress: 50.00% complete, ETA 00:43:44
# Fork: 1 of 5
# Warmup Iteration   1: 8.346 ops/s
# Warmup Iteration   2: 8.724 ops/s
# Warmup Iteration   3: 8.726 ops/s
# Warmup Iteration   4: 8.717 ops/s
# Warmup Iteration   5: 8.732 ops/s
Iteration   1: 8.723 ops/s
Iteration   2: 8.716 ops/s
Iteration   3: 8.728 ops/s
Iteration   4: 8.720 ops/s
Iteration   5: 8.715 ops/s

# Run progress: 52.00% complete, ETA 00:42:00
# Fork: 2 of 5
# Warmup Iteration   1: 8.344 ops/s
# Warmup Iteration   2: 8.710 ops/s
# Warmup Iteration   3: 8.717 ops/s
# Warmup Iteration   4: 8.719 ops/s
# Warmup Iteration   5: 8.697 ops/s
Iteration   1: 8.717 ops/s
Iteration   2: 8.713 ops/s
Iteration   3: 8.702 ops/s
Iteration   4: 8.713 ops/s
Iteration   5: 8.716 ops/s

# Run progress: 54.00% complete, ETA 00:40:15
# Fork: 3 of 5
# Warmup Iteration   1: 8.337 ops/s
# Warmup Iteration   2: 8.708 ops/s
# Warmup Iteration   3: 8.699 ops/s
# Warmup Iteration   4: 8.709 ops/s
# Warmup Iteration   5: 8.711 ops/s
Iteration   1: 8.694 ops/s
Iteration   2: 8.717 ops/s
Iteration   3: 8.711 ops/s
Iteration   4: 8.703 ops/s
Iteration   5: 8.712 ops/s

# Run progress: 56.00% complete, ETA 00:38:31
# Fork: 4 of 5
# Warmup Iteration   1: 8.334 ops/s
# Warmup Iteration   2: 8.725 ops/s
# Warmup Iteration   3: 8.727 ops/s
# Warmup Iteration   4: 8.715 ops/s
# Warmup Iteration   5: 8.729 ops/s
Iteration   1: 8.727 ops/s
Iteration   2: 8.706 ops/s
Iteration   3: 8.726 ops/s
Iteration   4: 8.723 ops/s
Iteration   5: 8.712 ops/s

# Run progress: 58.00% complete, ETA 00:36:46
# Fork: 5 of 5
# Warmup Iteration   1: 8.355 ops/s
# Warmup Iteration   2: 8.701 ops/s
# Warmup Iteration   3: 8.703 ops/s
# Warmup Iteration   4: 8.705 ops/s
# Warmup Iteration   5: 8.701 ops/s
Iteration   1: 8.710 ops/s
Iteration   2: 8.709 ops/s
Iteration   3: 8.696 ops/s
Iteration   4: 8.700 ops/s
Iteration   5: 8.710 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo08New":
  8.713 ±(99.9%) 0.007 ops/s [Average]
  (min, avg, max) = (8.694, 8.713, 8.728), stdev = 0.009
  CI (99.9%): [8.706, 8.720] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16New
# Parameters: (type = large)

# Run progress: 60.00% complete, ETA 00:35:02
# Fork: 1 of 5
# Warmup Iteration   1: 12.524 ops/s
# Warmup Iteration   2: 13.835 ops/s
# Warmup Iteration   3: 13.939 ops/s
# Warmup Iteration   4: 13.938 ops/s
# Warmup Iteration   5: 13.969 ops/s
Iteration   1: 13.945 ops/s
Iteration   2: 13.984 ops/s
Iteration   3: 14.003 ops/s
Iteration   4: 13.977 ops/s
Iteration   5: 13.974 ops/s

# Run progress: 62.00% complete, ETA 00:33:17
# Fork: 2 of 5
# Warmup Iteration   1: 12.480 ops/s
# Warmup Iteration   2: 13.875 ops/s
# Warmup Iteration   3: 13.989 ops/s
# Warmup Iteration   4: 13.962 ops/s
# Warmup Iteration   5: 13.979 ops/s
Iteration   1: 13.942 ops/s
Iteration   2: 13.991 ops/s
Iteration   3: 14.010 ops/s
Iteration   4: 13.965 ops/s
Iteration   5: 13.950 ops/s

# Run progress: 64.00% complete, ETA 00:31:32
# Fork: 3 of 5
# Warmup Iteration   1: 12.480 ops/s
# Warmup Iteration   2: 13.894 ops/s
# Warmup Iteration   3: 13.956 ops/s
# Warmup Iteration   4: 13.943 ops/s
# Warmup Iteration   5: 13.932 ops/s
Iteration   1: 13.953 ops/s
Iteration   2: 13.964 ops/s
Iteration   3: 13.938 ops/s
Iteration   4: 13.951 ops/s
Iteration   5: 13.952 ops/s

# Run progress: 66.00% complete, ETA 00:29:47
# Fork: 4 of 5
# Warmup Iteration   1: 12.486 ops/s
# Warmup Iteration   2: 13.880 ops/s
# Warmup Iteration   3: 13.954 ops/s
# Warmup Iteration   4: 13.957 ops/s
# Warmup Iteration   5: 13.975 ops/s
Iteration   1: 13.996 ops/s
Iteration   2: 13.967 ops/s
Iteration   3: 13.978 ops/s
Iteration   4: 13.914 ops/s
Iteration   5: 13.960 ops/s

# Run progress: 68.00% complete, ETA 00:28:01
# Fork: 5 of 5
# Warmup Iteration   1: 12.507 ops/s
# Warmup Iteration   2: 13.885 ops/s
# Warmup Iteration   3: 13.981 ops/s
# Warmup Iteration   4: 13.946 ops/s
# Warmup Iteration   5: 13.957 ops/s
Iteration   1: 13.998 ops/s
Iteration   2: 14.006 ops/s
Iteration   3: 14.004 ops/s
Iteration   4: 14.015 ops/s
Iteration   5: 14.001 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16New":
  13.974 ±(99.9%) 0.020 ops/s [Average]
  (min, avg, max) = (13.914, 13.974, 14.015), stdev = 0.027
  CI (99.9%): [13.954, 13.994] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16Old
# Parameters: (type = large)

# Run progress: 70.00% complete, ETA 00:26:16
# Fork: 1 of 5
# Warmup Iteration   1: 9.342 ops/s
# Warmup Iteration   2: 9.820 ops/s
# Warmup Iteration   3: 9.809 ops/s
# Warmup Iteration   4: 9.818 ops/s
# Warmup Iteration   5: 9.825 ops/s
Iteration   1: 9.797 ops/s
Iteration   2: 9.809 ops/s
Iteration   3: 9.825 ops/s
Iteration   4: 9.811 ops/s
Iteration   5: 9.821 ops/s

# Run progress: 72.00% complete, ETA 00:24:31
# Fork: 2 of 5
# Warmup Iteration   1: 9.327 ops/s
# Warmup Iteration   2: 9.830 ops/s
# Warmup Iteration   3: 9.832 ops/s
# Warmup Iteration   4: 9.809 ops/s
# Warmup Iteration   5: 9.838 ops/s
Iteration   1: 9.836 ops/s
Iteration   2: 9.816 ops/s
Iteration   3: 9.836 ops/s
Iteration   4: 9.823 ops/s
Iteration   5: 9.824 ops/s

# Run progress: 74.00% complete, ETA 00:22:46
# Fork: 3 of 5
# Warmup Iteration   1: 9.335 ops/s
# Warmup Iteration   2: 9.809 ops/s
# Warmup Iteration   3: 9.823 ops/s
# Warmup Iteration   4: 9.831 ops/s
# Warmup Iteration   5: 9.818 ops/s
Iteration   1: 9.827 ops/s
Iteration   2: 9.832 ops/s
Iteration   3: 9.821 ops/s
Iteration   4: 9.820 ops/s
Iteration   5: 9.827 ops/s

# Run progress: 76.00% complete, ETA 00:21:01
# Fork: 4 of 5
# Warmup Iteration   1: 9.466 ops/s
# Warmup Iteration   2: 10.006 ops/s
# Warmup Iteration   3: 9.993 ops/s
# Warmup Iteration   4: 10.000 ops/s
# Warmup Iteration   5: 10.007 ops/s
Iteration   1: 9.998 ops/s
Iteration   2: 10.006 ops/s
Iteration   3: 10.005 ops/s
Iteration   4: 9.994 ops/s
Iteration   5: 9.997 ops/s

# Run progress: 78.00% complete, ETA 00:19:16
# Fork: 5 of 5
# Warmup Iteration   1: 9.355 ops/s
# Warmup Iteration   2: 9.819 ops/s
# Warmup Iteration   3: 9.839 ops/s
# Warmup Iteration   4: 9.833 ops/s
# Warmup Iteration   5: 9.822 ops/s
Iteration   1: 9.830 ops/s
Iteration   2: 9.826 ops/s
Iteration   3: 9.837 ops/s
Iteration   4: 9.837 ops/s
Iteration   5: 9.829 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16Old":
  9.859 ±(99.9%) 0.054 ops/s [Average]
  (min, avg, max) = (9.797, 9.859, 10.006), stdev = 0.072
  CI (99.9%): [9.805, 9.914] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32New
# Parameters: (type = large)

# Run progress: 80.00% complete, ETA 00:17:31
# Fork: 1 of 5
# Warmup Iteration   1: 86.371 ops/s
# Warmup Iteration   2: 95.198 ops/s
# Warmup Iteration   3: 94.982 ops/s
# Warmup Iteration   4: 95.082 ops/s
# Warmup Iteration   5: 95.215 ops/s
Iteration   1: 95.020 ops/s
Iteration   2: 95.030 ops/s
Iteration   3: 95.141 ops/s
Iteration   4: 94.972 ops/s
Iteration   5: 95.092 ops/s

# Run progress: 82.00% complete, ETA 00:15:45
# Fork: 2 of 5
# Warmup Iteration   1: 87.170 ops/s
# Warmup Iteration   2: 95.395 ops/s
# Warmup Iteration   3: 95.364 ops/s
# Warmup Iteration   4: 95.348 ops/s
# Warmup Iteration   5: 95.486 ops/s
Iteration   1: 95.484 ops/s
Iteration   2: 95.331 ops/s
Iteration   3: 95.456 ops/s
Iteration   4: 95.431 ops/s
Iteration   5: 95.409 ops/s

# Run progress: 84.00% complete, ETA 00:14:00
# Fork: 3 of 5
# Warmup Iteration   1: 87.615 ops/s
# Warmup Iteration   2: 95.517 ops/s
# Warmup Iteration   3: 95.462 ops/s
# Warmup Iteration   4: 95.367 ops/s
# Warmup Iteration   5: 95.410 ops/s
Iteration   1: 95.680 ops/s
Iteration   2: 95.618 ops/s
Iteration   3: 95.474 ops/s
Iteration   4: 95.601 ops/s
Iteration   5: 95.614 ops/s

# Run progress: 86.00% complete, ETA 00:12:15
# Fork: 4 of 5
# Warmup Iteration   1: 86.938 ops/s
# Warmup Iteration   2: 94.882 ops/s
# Warmup Iteration   3: 94.707 ops/s
# Warmup Iteration   4: 94.852 ops/s
# Warmup Iteration   5: 94.800 ops/s
Iteration   1: 94.581 ops/s
Iteration   2: 94.846 ops/s
Iteration   3: 94.877 ops/s
Iteration   4: 94.712 ops/s
Iteration   5: 94.845 ops/s

# Run progress: 88.00% complete, ETA 00:10:30
# Fork: 5 of 5
# Warmup Iteration   1: 87.432 ops/s
# Warmup Iteration   2: 95.669 ops/s
# Warmup Iteration   3: 95.632 ops/s
# Warmup Iteration   4: 95.498 ops/s
# Warmup Iteration   5: 95.724 ops/s
Iteration   1: 95.665 ops/s
Iteration   2: 95.300 ops/s
Iteration   3: 95.640 ops/s
Iteration   4: 95.639 ops/s
Iteration   5: 95.446 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  95.276 ±(99.9%) 0.251 ops/s [Average]
