# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 117.568 ops/s
# Warmup Iteration   2: 117.600 ops/s
# Warmup Iteration   3: 117.602 ops/s
# Warmup Iteration   4: 117.593 ops/s
# Warmup Iteration   5: 117.586 ops/s
# Warmup Iteration   5: 127.058 ops/s
Iteration   1: 127.062 ops/s
Iteration   2: 127.038 ops/s
Iteration   3: 127.074 ops/s
Iteration   4: 127.069 ops/s
Iteration   5: 127.043 ops/s

# Run progress: 28.00% complete, ETA 01:00:11
# Fork: 5 of 5
# Warmup Iteration   1: 126.803 ops/s
# Warmup Iteration   2: 127.079 ops/s
# Warmup Iteration   3: 127.070 ops/s
# Warmup Iteration   4: 127.015 ops/s
# Warmup Iteration   5: 127.052 ops/s
Iteration   1: 127.047 ops/s
Iteration   2: 127.044 ops/s
Iteration   3: 126.938 ops/s
Iteration   4: 127.067 ops/s
Iteration   5: 126.906 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16Old":
  127.053 ±(99.9%) 0.036 ops/s [Average]
  (min, avg, max) = (126.906, 127.053, 127.112), stdev = 0.048
  CI (99.9%): [127.017, 127.089] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32New
# Parameters: (type = large)

# Run progress: 30.00% complete, ETA 00:58:31
# Fork: 1 of 5
# Warmup Iteration   1: 1917.060 ops/s
# Warmup Iteration   2: 1920.735 ops/s
# Warmup Iteration   3: 1929.469 ops/s
# Warmup Iteration   4: 1914.271 ops/s
# Warmup Iteration   5: 1913.365 ops/s
Iteration   1: 1930.375 ops/s
Iteration   2: 1930.926 ops/s
Iteration   3: 1938.018 ops/s
Iteration   4: 1932.553 ops/s
Iteration   5: 1924.811 ops/s

# Run progress: 32.00% complete, ETA 00:56:50
# Fork: 2 of 5
# Warmup Iteration   1: 1905.967 ops/s
# Warmup Iteration   2: 1914.122 ops/s
# Warmup Iteration   3: 1917.120 ops/s
# Warmup Iteration   4: 1917.852 ops/s
# Warmup Iteration   5: 1916.938 ops/s
Iteration   1: 1922.593 ops/s
Iteration   2: 1923.324 ops/s
Iteration   3: 1929.943 ops/s
Iteration   4: 1934.799 ops/s
Iteration   5: 1937.477 ops/s

# Run progress: 34.00% complete, ETA 00:55:10
# Fork: 3 of 5
# Warmup Iteration   1: 1899.587 ops/s
# Warmup Iteration   2: 1908.569 ops/s
# Warmup Iteration   3: 1902.660 ops/s
# Warmup Iteration   4: 1904.056 ops/s
# Warmup Iteration   5: 1905.278 ops/s
Iteration   1: 1904.614 ops/s
Iteration   2: 1879.985 ops/s
Iteration   3: 1880.300 ops/s
Iteration   4: 1879.556 ops/s
Iteration   5: 1910.317 ops/s

# Run progress: 36.00% complete, ETA 00:53:30
# Fork: 4 of 5
# Warmup Iteration   1: 1902.888 ops/s
# Warmup Iteration   2: 1912.321 ops/s
# Warmup Iteration   3: 1924.215 ops/s
# Warmup Iteration   4: 1942.499 ops/s
# Warmup Iteration   5: 1919.021 ops/s
Iteration   1: 1923.288 ops/s
Iteration   2: 1939.700 ops/s
Iteration   3: 1929.931 ops/s
Iteration   4: 1936.103 ops/s
Iteration   5: 1924.253 ops/s

# Run progress: 38.00% complete, ETA 00:51:49
# Fork: 5 of 5
# Warmup Iteration   1: 1903.785 ops/s
# Warmup Iteration   2: 1890.764 ops/s
# Warmup Iteration   3: 1893.729 ops/s
# Warmup Iteration   4: 1917.652 ops/s
# Warmup Iteration   5: 1922.601 ops/s
Iteration   1: 1910.848 ops/s
Iteration   2: 1907.736 ops/s
Iteration   3: 1910.224 ops/s
Iteration   4: 1899.214 ops/s
Iteration   5: 1911.875 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32New":
  1918.110 ±(99.9%) 13.702 ops/s [Average]
  (min, avg, max) = (1879.556, 1918.110, 1939.700), stdev = 18.292
  CI (99.9%): [1904.408, 1931.813] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32Old
# Parameters: (type = large)

# Run progress: 40.00% complete, ETA 00:50:09
# Fork: 1 of 5
# Warmup Iteration   1: 1889.172 ops/s
# Warmup Iteration   2: 1920.414 ops/s
# Warmup Iteration   3: 1915.409 ops/s
# Warmup Iteration   4: 1914.745 ops/s
# Warmup Iteration   5: 1914.279 ops/s
Iteration   1: 1900.793 ops/s
Iteration   2: 1906.881 ops/s
Iteration   3: 1900.437 ops/s
Iteration   4: 1912.301 ops/s
Iteration   5: 1919.750 ops/s

# Run progress: 42.00% complete, ETA 00:48:28
# Fork: 2 of 5
# Warmup Iteration   1: 1898.821 ops/s
# Warmup Iteration   2: 1925.860 ops/s
# Warmup Iteration   3: 1918.943 ops/s
# Warmup Iteration   4: 1904.861 ops/s
# Warmup Iteration   5: 1909.151 ops/s
Iteration   1: 1923.150 ops/s
Iteration   2: 1929.579 ops/s
Iteration   3: 1926.829 ops/s
Iteration   4: 1916.492 ops/s
Iteration   5: 1925.386 ops/s

# Run progress: 44.00% complete, ETA 00:46:48
# Fork: 3 of 5
# Warmup Iteration   1: 1913.804 ops/s
# Warmup Iteration   2: 1926.367 ops/s
# Warmup Iteration   3: 1927.619 ops/s
# Warmup Iteration   4: 1924.613 ops/s
# Warmup Iteration   5: 1938.303 ops/s
Iteration   1: 1905.002 ops/s
Iteration   2: 1918.170 ops/s
Iteration   3: 1929.712 ops/s
Iteration   4: 1918.329 ops/s
Iteration   5: 1920.975 ops/s

# Run progress: 46.00% complete, ETA 00:45:08
# Fork: 4 of 5
# Warmup Iteration   1: 1927.832 ops/s
# Warmup Iteration   2: 1935.984 ops/s
# Warmup Iteration   3: 1931.805 ops/s
# Warmup Iteration   4: 1935.937 ops/s
# Warmup Iteration   5: 1929.330 ops/s
Iteration   1: 1937.730 ops/s
Iteration   2: 1942.171 ops/s
Iteration   3: 1946.497 ops/s
Iteration   4: 1934.899 ops/s
Iteration   5: 1928.214 ops/s

# Run progress: 48.00% complete, ETA 00:43:27
# Fork: 5 of 5
# Warmup Iteration   1: 1923.979 ops/s
# Warmup Iteration   2: 1930.035 ops/s
# Warmup Iteration   3: 1935.284 ops/s
# Warmup Iteration   4: 1931.569 ops/s
# Warmup Iteration   5: 1917.172 ops/s
Iteration   1: 1927.406 ops/s
Iteration   2: 1931.405 ops/s
Iteration   3: 1927.647 ops/s
Iteration   4: 1917.630 ops/s
Iteration   5: 1931.829 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32Old":
  1923.169 ±(99.9%) 8.961 ops/s [Average]
  (min, avg, max) = (1900.437, 1923.169, 1946.497), stdev = 11.962
  CI (99.9%): [1914.208, 1932.129] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo08New
# Parameters: (type = large)

# Run progress: 50.00% complete, ETA 00:41:47
# Fork: 1 of 5
# Warmup Iteration   1: 80.704 ops/s
# Warmup Iteration   2: 80.902 ops/s
# Warmup Iteration   3: 80.872 ops/s
# Warmup Iteration   4: 80.791 ops/s
# Warmup Iteration   5: 80.909 ops/s
Iteration   1: 80.920 ops/s
Iteration   2: 80.886 ops/s
Iteration   3: 80.891 ops/s
Iteration   4: 80.899 ops/s
Iteration   5: 80.887 ops/s

# Run progress: 52.00% complete, ETA 00:40:07
# Fork: 2 of 5
# Warmup Iteration   1: 80.776 ops/s
# Warmup Iteration   2: 80.888 ops/s
# Warmup Iteration   3: 80.866 ops/s
# Warmup Iteration   4: 80.845 ops/s
# Warmup Iteration   5: 80.753 ops/s
Iteration   1: 80.787 ops/s
Iteration   2: 80.848 ops/s
Iteration   3: 80.794 ops/s
Iteration   4: 80.883 ops/s
Iteration   5: 80.886 ops/s

# Run progress: 54.00% complete, ETA 00:38:26
# Fork: 3 of 5
# Warmup Iteration   1: 80.773 ops/s
# Warmup Iteration   2: 80.870 ops/s
# Warmup Iteration   3: 80.911 ops/s
# Warmup Iteration   4: 80.917 ops/s
# Warmup Iteration   5: 80.876 ops/s
Iteration   1: 80.756 ops/s
Iteration   2: 80.912 ops/s
Iteration   3: 80.838 ops/s
Iteration   4: 80.893 ops/s
Iteration   5: 80.887 ops/s

# Run progress: 56.00% complete, ETA 00:36:46
# Fork: 4 of 5
# Warmup Iteration   1: 80.372 ops/s
# Warmup Iteration   2: 80.469 ops/s
# Warmup Iteration   3: 80.498 ops/s
# Warmup Iteration   4: 80.488 ops/s
# Warmup Iteration   5: 80.500 ops/s
Iteration   1: 80.525 ops/s
Iteration   2: 80.494 ops/s
Iteration   3: 80.457 ops/s
Iteration   4: 80.503 ops/s
Iteration   5: 80.513 ops/s

# Run progress: 58.00% complete, ETA 00:35:06
# Fork: 5 of 5
# Warmup Iteration   1: 80.812 ops/s
# Warmup Iteration   2: 80.800 ops/s
# Warmup Iteration   3: 80.512 ops/s
# Warmup Iteration   4: 80.857 ops/s
# Warmup Iteration   5: 80.866 ops/s
Iteration   1: 80.850 ops/s
Iteration   2: 80.860 ops/s
Iteration   3: 80.902 ops/s
Iteration   4: 80.887 ops/s
Iteration   5: 80.785 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo08New":
  80.790 ±(99.9%) 0.116 ops/s [Average]
  (min, avg, max) = (80.457, 80.790, 80.920), stdev = 0.155
  CI (99.9%): [80.674, 80.906] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16New
# Parameters: (type = large)

# Run progress: 60.00% complete, ETA 00:33:26
# Fork: 1 of 5
# Warmup Iteration   1: 123.276 ops/s
# Warmup Iteration   2: 123.723 ops/s
# Warmup Iteration   3: 123.728 ops/s
# Warmup Iteration   4: 123.737 ops/s
# Warmup Iteration   5: 123.712 ops/s
Iteration   1: 123.732 ops/s
Iteration   2: 123.739 ops/s
Iteration   3: 123.705 ops/s
Iteration   4: 123.707 ops/s
Iteration   5: 123.721 ops/s

# Run progress: 62.00% complete, ETA 00:31:45
# Fork: 2 of 5
# Warmup Iteration   1: 123.150 ops/s
# Warmup Iteration   2: 123.552 ops/s
# Warmup Iteration   3: 123.528 ops/s
# Warmup Iteration   4: 123.572 ops/s
# Warmup Iteration   5: 123.563 ops/s
Iteration   1: 123.582 ops/s
Iteration   2: 123.591 ops/s
Iteration   3: 123.591 ops/s
Iteration   4: 123.541 ops/s
Iteration   5: 123.571 ops/s

# Run progress: 64.00% complete, ETA 00:30:05
# Fork: 3 of 5
# Warmup Iteration   1: 123.130 ops/s
# Warmup Iteration   2: 123.579 ops/s
# Warmup Iteration   3: 123.607 ops/s
# Warmup Iteration   4: 123.570 ops/s
# Warmup Iteration   5: 123.566 ops/s
Iteration   1: 123.588 ops/s
Iteration   2: 123.596 ops/s
Iteration   3: 123.589 ops/s
Iteration   4: 123.598 ops/s
Iteration   5: 123.608 ops/s

# Run progress: 66.00% complete, ETA 00:28:25
# Fork: 4 of 5
# Warmup Iteration   1: 123.405 ops/s
# Warmup Iteration   2: 123.804 ops/s
# Warmup Iteration   3: 123.809 ops/s
# Warmup Iteration   4: 123.797 ops/s
# Warmup Iteration   5: 123.819 ops/s
Iteration   1: 123.843 ops/s
Iteration   2: 123.843 ops/s
Iteration   3: 123.828 ops/s
Iteration   4: 123.863 ops/s
Iteration   5: 123.805 ops/s

# Run progress: 68.00% complete, ETA 00:26:44
# Fork: 5 of 5
# Warmup Iteration   1: 123.156 ops/s
# Warmup Iteration   2: 123.574 ops/s
# Warmup Iteration   3: 123.567 ops/s
# Warmup Iteration   4: 123.586 ops/s
# Warmup Iteration   5: 123.601 ops/s
Iteration   1: 123.590 ops/s
Iteration   2: 123.579 ops/s
Iteration   3: 123.578 ops/s
Iteration   4: 123.573 ops/s
Iteration   5: 123.601 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16New":
  123.662 ±(99.9%) 0.079 ops/s [Average]
  (min, avg, max) = (123.541, 123.662, 123.863), stdev = 0.105
  CI (99.9%): [123.584, 123.741] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16Old
# Parameters: (type = large)

# Run progress: 70.00% complete, ETA 00:25:04
# Fork: 1 of 5
# Warmup Iteration   1: 114.492 ops/s
# Warmup Iteration   2: 115.026 ops/s
# Warmup Iteration   3: 115.041 ops/s
# Warmup Iteration   4: 115.046 ops/s
# Warmup Iteration   5: 115.051 ops/s
Iteration   1: 115.056 ops/s
Iteration   2: 115.070 ops/s
Iteration   3: 115.038 ops/s
Iteration   4: 115.040 ops/s
Iteration   5: 114.948 ops/s

# Run progress: 72.00% complete, ETA 00:23:24
# Fork: 2 of 5
# Warmup Iteration   1: 114.442 ops/s
# Warmup Iteration   2: 115.046 ops/s
# Warmup Iteration   3: 115.029 ops/s
# Warmup Iteration   4: 115.049 ops/s
# Warmup Iteration   5: 115.039 ops/s
Iteration   1: 114.960 ops/s
Iteration   2: 115.047 ops/s
Iteration   3: 115.036 ops/s
Iteration   4: 115.015 ops/s
Iteration   5: 115.036 ops/s

# Run progress: 74.00% complete, ETA 00:21:44
# Fork: 3 of 5
# Warmup Iteration   1: 114.303 ops/s
# Warmup Iteration   2: 114.827 ops/s
# Warmup Iteration   3: 114.841 ops/s
# Warmup Iteration   4: 114.834 ops/s
# Warmup Iteration   5: 114.864 ops/s
Iteration   1: 114.908 ops/s
Iteration   2: 114.943 ops/s
Iteration   3: 114.928 ops/s
Iteration   4: 114.925 ops/s
Iteration   5: 114.914 ops/s

# Run progress: 76.00% complete, ETA 00:20:03
# Fork: 4 of 5
# Warmup Iteration   1: 123.445 ops/s
# Warmup Iteration   2: 123.657 ops/s
# Warmup Iteration   3: 123.659 ops/s
# Warmup Iteration   4: 123.705 ops/s
# Warmup Iteration   5: 123.273 ops/s
Iteration   1: 123.091 ops/s
Iteration   2: 122.926 ops/s
Iteration   3: 123.061 ops/s
Iteration   4: 123.034 ops/s
Iteration   5: 123.066 ops/s

# Run progress: 78.00% complete, ETA 00:18:23
# Fork: 5 of 5
# Warmup Iteration   1: 114.475 ops/s
# Warmup Iteration   2: 114.963 ops/s
# Warmup Iteration   3: 115.032 ops/s
# Warmup Iteration   4: 114.966 ops/s
# Warmup Iteration   5: 114.924 ops/s
Iteration   1: 115.040 ops/s
Iteration   2: 115.027 ops/s
Iteration   3: 115.031 ops/s
Iteration   4: 115.007 ops/s
Iteration   5: 114.957 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16Old":
  116.604 ±(99.9%) 2.459 ops/s [Average]
  (min, avg, max) = (114.908, 116.604, 123.091), stdev = 3.283
  CI (99.9%): [114.145, 119.063] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32New
# Parameters: (type = large)

# Run progress: 80.00% complete, ETA 00:16:43
# Fork: 1 of 5
# Warmup Iteration   1: 1319.229 ops/s
# Warmup Iteration   2: 1320.783 ops/s
# Warmup Iteration   3: 1321.770 ops/s
# Warmup Iteration   4: 1321.870 ops/s
# Warmup Iteration   5: 1322.290 ops/s
Iteration   1: 1324.373 ops/s
Iteration   2: 1319.430 ops/s
Iteration   3: 1323.763 ops/s
Iteration   4: 1323.369 ops/s
Iteration   5: 1324.265 ops/s

# Run progress: 82.00% complete, ETA 00:15:02
# Fork: 2 of 5
# Warmup Iteration   1: 1324.110 ops/s
# Warmup Iteration   2: 1330.878 ops/s
# Warmup Iteration   3: 1329.246 ops/s
# Warmup Iteration   4: 1330.309 ops/s
# Warmup Iteration   5: 1330.748 ops/s
Iteration   1: 1326.765 ops/s
Iteration   2: 1327.074 ops/s
Iteration   3: 1327.906 ops/s
Iteration   4: 1326.635 ops/s
Iteration   5: 1333.337 ops/s

# Run progress: 84.00% complete, ETA 00:13:22
# Fork: 3 of 5
# Warmup Iteration   1: 1325.636 ops/s
# Warmup Iteration   2: 1328.740 ops/s
# Warmup Iteration   3: 1327.758 ops/s
# Warmup Iteration   4: 1327.719 ops/s
# Warmup Iteration   5: 1328.231 ops/s
Iteration   1: 1329.348 ops/s
Iteration   2: 1324.256 ops/s
Iteration   3: 1329.001 ops/s
Iteration   4: 1329.494 ops/s
Iteration   5: 1329.101 ops/s

# Run progress: 86.00% complete, ETA 00:11:42
# Fork: 4 of 5
# Warmup Iteration   1: 1323.573 ops/s
# Warmup Iteration   2: 1327.022 ops/s
# Warmup Iteration   3: 1331.304 ops/s
# Warmup Iteration   4: 1328.736 ops/s
# Warmup Iteration   5: 1330.182 ops/s
Iteration   1: 1332.310 ops/s
Iteration   2: 1333.045 ops/s
Iteration   3: 1332.338 ops/s
Iteration   4: 1328.371 ops/s
Iteration   5: 1333.015 ops/s

# Run progress: 88.00% complete, ETA 00:10:01
# Fork: 5 of 5
# Warmup Iteration   1: 1321.319 ops/s
# Warmup Iteration   2: 1319.915 ops/s
