# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 9.860 ops/s
# Warmup Iteration   2: 9.760 ops/s
# Warmup Iteration   3: 9.921 ops/s
# Warmup Iteration   4: 9.920 ops/s
# Warmup Iteration   5: 9.926 ops/s
Iteration   4: 100.061 ops/s
Iteration   5: 99.356 ops/s

# Run progress: 32.00% complete, ETA 00:59:37
# Fork: 2 of 5
# Warmup Iteration   1: 103.693 ops/s
# Warmup Iteration   2: 103.776 ops/s
# Warmup Iteration   3: 103.786 ops/s
# Warmup Iteration   4: 103.525 ops/s
# Warmup Iteration   5: 103.501 ops/s
Iteration   1: 104.028 ops/s
Iteration   2: 104.120 ops/s
Iteration   3: 104.181 ops/s
Iteration   4: 104.294 ops/s
Iteration   5: 117.581 ops/s

# Run progress: 34.00% complete, ETA 00:57:51
# Fork: 3 of 5
# Warmup Iteration   1: 97.648 ops/s
# Warmup Iteration   2: 97.529 ops/s
# Warmup Iteration   3: 97.357 ops/s
# Warmup Iteration   4: 97.411 ops/s
# Warmup Iteration   5: 97.292 ops/s
Iteration   1: 97.528 ops/s
Iteration   2: 97.663 ops/s
Iteration   3: 95.013 ops/s
Iteration   4: 97.736 ops/s
Iteration   5: 97.811 ops/s

# Run progress: 36.00% complete, ETA 00:56:05
# Fork: 4 of 5
# Warmup Iteration   1: 102.148 ops/s
# Warmup Iteration   2: 102.200 ops/s
# Warmup Iteration   3: 102.105 ops/s
# Warmup Iteration   4: 101.823 ops/s
# Warmup Iteration   5: 101.857 ops/s
Iteration   1: 102.434 ops/s
Iteration   2: 102.309 ops/s
Iteration   3: 102.413 ops/s
Iteration   4: 102.131 ops/s
Iteration   5: 109.477 ops/s

# Run progress: 38.00% complete, ETA 00:54:19
# Fork: 5 of 5
# Warmup Iteration   1: 95.880 ops/s
# Warmup Iteration   2: 95.706 ops/s
# Warmup Iteration   3: 94.313 ops/s
# Warmup Iteration   4: 95.638 ops/s
# Warmup Iteration   5: 95.718 ops/s
Iteration   1: 95.731 ops/s
Iteration   2: 96.080 ops/s
Iteration   3: 95.912 ops/s
Iteration   4: 96.098 ops/s
Iteration   5: 96.072 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32New":
  100.754 ±(99.9%) 3.756 ops/s [Average]
  (min, avg, max) = (95.013, 100.754, 117.581), stdev = 5.014
  CI (99.9%): [96.999, 104.510] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32Old
# Parameters: (type = large)

# Run progress: 40.00% complete, ETA 00:52:34
# Fork: 1 of 5
# Warmup Iteration   1: 113.630 ops/s
# Warmup Iteration   2: 113.675 ops/s
# Warmup Iteration   3: 112.759 ops/s
# Warmup Iteration   4: 113.484 ops/s
# Warmup Iteration   5: 113.477 ops/s
Iteration   1: 113.674 ops/s
Iteration   2: 113.959 ops/s
Iteration   3: 113.969 ops/s
Iteration   4: 117.252 ops/s
Iteration   5: 149.646 ops/s

# Run progress: 42.00% complete, ETA 00:50:48
# Fork: 2 of 5
# Warmup Iteration   1: 101.523 ops/s
# Warmup Iteration   2: 101.610 ops/s
# Warmup Iteration   3: 101.689 ops/s
# Warmup Iteration   4: 101.561 ops/s
# Warmup Iteration   5: 101.359 ops/s
Iteration   1: 101.968 ops/s
Iteration   2: 101.729 ops/s
Iteration   3: 101.943 ops/s
Iteration   4: 101.949 ops/s
Iteration   5: 106.763 ops/s

# Run progress: 44.00% complete, ETA 00:49:02
# Fork: 3 of 5
# Warmup Iteration   1: 107.691 ops/s
# Warmup Iteration   2: 107.355 ops/s
# Warmup Iteration   3: 107.535 ops/s
# Warmup Iteration   4: 107.499 ops/s
# Warmup Iteration   5: 107.275 ops/s
Iteration   1: 108.031 ops/s
Iteration   2: 108.014 ops/s
Iteration   3: 107.792 ops/s
Iteration   4: 107.788 ops/s
Iteration   5: 129.132 ops/s

# Run progress: 46.00% complete, ETA 00:47:16
# Fork: 4 of 5
# Warmup Iteration   1: 108.860 ops/s
# Warmup Iteration   2: 109.048 ops/s
# Warmup Iteration   3: 109.121 ops/s
# Warmup Iteration   4: 108.732 ops/s
# Warmup Iteration   5: 108.943 ops/s
Iteration   1: 109.456 ops/s
Iteration   2: 109.264 ops/s
Iteration   3: 109.380 ops/s
Iteration   4: 109.043 ops/s
Iteration   5: 133.579 ops/s

# Run progress: 48.00% complete, ETA 00:45:31
# Fork: 5 of 5
# Warmup Iteration   1: 92.241 ops/s
# Warmup Iteration   2: 91.969 ops/s
# Warmup Iteration   3: 92.214 ops/s
# Warmup Iteration   4: 92.235 ops/s
# Warmup Iteration   5: 91.890 ops/s
Iteration   1: 91.936 ops/s
Iteration   2: 92.463 ops/s
Iteration   3: 92.209 ops/s
Iteration   4: 92.394 ops/s
Iteration   5: 92.472 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32Old":
  108.632 ±(99.9%) 10.148 ops/s [Average]
  (min, avg, max) = (91.936, 108.632, 149.646), stdev = 13.548
  CI (99.9%): [98.484, 118.781] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo08New
# Parameters: (type = large)

# Run progress: 50.00% complete, ETA 00:43:45
# Fork: 1 of 5
# Warmup Iteration   1: 8.354 ops/s
# Warmup Iteration   2: 8.708 ops/s
# Warmup Iteration   3: 8.698 ops/s
# Warmup Iteration   4: 8.721 ops/s
# Warmup Iteration   5: 8.718 ops/s
Iteration   1: 8.693 ops/s
Iteration   2: 8.715 ops/s
Iteration   3: 8.706 ops/s
Iteration   4: 8.701 ops/s
Iteration   5: 8.712 ops/s

# Run progress: 52.00% complete, ETA 00:42:00
# Fork: 2 of 5
# Warmup Iteration   1: 8.353 ops/s
# Warmup Iteration   2: 8.724 ops/s
# Warmup Iteration   3: 8.708 ops/s
# Warmup Iteration   4: 8.702 ops/s
# Warmup Iteration   5: 8.720 ops/s
Iteration   1: 8.720 ops/s
Iteration   2: 8.700 ops/s
Iteration   3: 8.716 ops/s
Iteration   4: 8.707 ops/s
Iteration   5: 8.701 ops/s

# Run progress: 54.00% complete, ETA 00:40:16
# Fork: 3 of 5
# Warmup Iteration   1: 8.377 ops/s
# Warmup Iteration   2: 8.695 ops/s
# Warmup Iteration   3: 8.717 ops/s
# Warmup Iteration   4: 8.709 ops/s
# Warmup Iteration   5: 8.697 ops/s
Iteration   1: 8.727 ops/s
Iteration   2: 8.721 ops/s
Iteration   3: 8.709 ops/s
Iteration   4: 8.723 ops/s
Iteration   5: 8.713 ops/s

# Run progress: 56.00% complete, ETA 00:38:31
# Fork: 4 of 5
# Warmup Iteration   1: 8.350 ops/s
# Warmup Iteration   2: 8.718 ops/s
# Warmup Iteration   3: 8.710 ops/s
# Warmup Iteration   4: 8.719 ops/s
# Warmup Iteration   5: 8.724 ops/s
Iteration   1: 8.700 ops/s
Iteration   2: 8.722 ops/s
Iteration   3: 8.722 ops/s
Iteration   4: 8.702 ops/s
Iteration   5: 8.717 ops/s

# Run progress: 58.00% complete, ETA 00:36:47
# Fork: 5 of 5
# Warmup Iteration   1: 8.337 ops/s
# Warmup Iteration   2: 8.721 ops/s
# Warmup Iteration   3: 8.727 ops/s
# Warmup Iteration   4: 8.710 ops/s
# Warmup Iteration   5: 8.724 ops/s
Iteration   1: 8.731 ops/s
Iteration   2: 8.691 ops/s
Iteration   3: 8.723 ops/s
Iteration   4: 8.720 ops/s
Iteration   5: 8.710 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo08New":
  8.712 ±(99.9%) 0.008 ops/s [Average]
  (min, avg, max) = (8.691, 8.712, 8.731), stdev = 0.011
  CI (99.9%): [8.704, 8.720] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16New
# Parameters: (type = large)

# Run progress: 60.00% complete, ETA 00:35:02
# Fork: 1 of 5
# Warmup Iteration   1: 12.564 ops/s
# Warmup Iteration   2: 13.853 ops/s
# Warmup Iteration   3: 13.932 ops/s
# Warmup Iteration   4: 13.954 ops/s
# Warmup Iteration   5: 13.928 ops/s
Iteration   1: 13.958 ops/s
Iteration   2: 13.967 ops/s
Iteration   3: 13.924 ops/s
Iteration   4: 13.965 ops/s
Iteration   5: 13.984 ops/s

# Run progress: 62.00% complete, ETA 00:33:17
# Fork: 2 of 5
# Warmup Iteration   1: 12.490 ops/s
# Warmup Iteration   2: 13.891 ops/s
# Warmup Iteration   3: 13.971 ops/s
# Warmup Iteration   4: 13.928 ops/s
# Warmup Iteration   5: 13.975 ops/s
Iteration   1: 13.946 ops/s
Iteration   2: 13.969 ops/s
Iteration   3: 13.968 ops/s
Iteration   4: 13.930 ops/s
Iteration   5: 13.941 ops/s

# Run progress: 64.00% complete, ETA 00:31:32
# Fork: 3 of 5
# Warmup Iteration   1: 12.566 ops/s
# Warmup Iteration   2: 13.890 ops/s
# Warmup Iteration   3: 14.022 ops/s
# Warmup Iteration   4: 14.054 ops/s
# Warmup Iteration   5: 14.020 ops/s
Iteration   1: 14.017 ops/s
Iteration   2: 14.024 ops/s
Iteration   3: 13.987 ops/s
Iteration   4: 14.021 ops/s
Iteration   5: 14.023 ops/s

# Run progress: 66.00% complete, ETA 00:29:47
# Fork: 4 of 5
# Warmup Iteration   1: 12.537 ops/s
# Warmup Iteration   2: 13.813 ops/s
# Warmup Iteration   3: 13.939 ops/s
# Warmup Iteration   4: 13.941 ops/s
# Warmup Iteration   5: 13.945 ops/s
Iteration   1: 13.932 ops/s
Iteration   2: 13.954 ops/s
Iteration   3: 13.980 ops/s
Iteration   4: 13.957 ops/s
Iteration   5: 13.949 ops/s

# Run progress: 68.00% complete, ETA 00:28:02
# Fork: 5 of 5
# Warmup Iteration   1: 12.474 ops/s
# Warmup Iteration   2: 13.901 ops/s
# Warmup Iteration   3: 13.960 ops/s
# Warmup Iteration   4: 13.938 ops/s
# Warmup Iteration   5: 13.997 ops/s
Iteration   1: 14.006 ops/s
Iteration   2: 13.973 ops/s
Iteration   3: 13.978 ops/s
Iteration   4: 13.989 ops/s
Iteration   5: 13.984 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16New":
  13.973 ±(99.9%) 0.022 ops/s [Average]
  (min, avg, max) = (13.924, 13.973, 14.024), stdev = 0.029
  CI (99.9%): [13.951, 13.995] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16Old
# Parameters: (type = large)

# Run progress: 70.00% complete, ETA 00:26:16
# Fork: 1 of 5
# Warmup Iteration   1: 9.316 ops/s
# Warmup Iteration   2: 9.772 ops/s
# Warmup Iteration   3: 9.789 ops/s
# Warmup Iteration   4: 9.781 ops/s
# Warmup Iteration   5: 9.775 ops/s
Iteration   1: 9.794 ops/s
Iteration   2: 9.792 ops/s
Iteration   3: 9.771 ops/s
Iteration   4: 9.790 ops/s
Iteration   5: 9.782 ops/s

# Run progress: 72.00% complete, ETA 00:24:31
# Fork: 2 of 5
# Warmup Iteration   1: 9.280 ops/s
# Warmup Iteration   2: 9.794 ops/s
# Warmup Iteration   3: 9.770 ops/s
# Warmup Iteration   4: 9.801 ops/s
# Warmup Iteration   5: 9.802 ops/s
Iteration   1: 9.777 ops/s
Iteration   2: 9.800 ops/s
Iteration   3: 9.799 ops/s
Iteration   4: 9.782 ops/s
Iteration   5: 9.809 ops/s

# Run progress: 74.00% complete, ETA 00:22:46
# Fork: 3 of 5
# Warmup Iteration   1: 9.313 ops/s
# Warmup Iteration   2: 9.792 ops/s
# Warmup Iteration   3: 9.810 ops/s
# Warmup Iteration   4: 9.795 ops/s
# Warmup Iteration   5: 9.811 ops/s
Iteration   1: 9.817 ops/s
Iteration   2: 9.787 ops/s
Iteration   3: 9.814 ops/s
Iteration   4: 9.818 ops/s
Iteration   5: 9.798 ops/s

# Run progress: 76.00% complete, ETA 00:21:01
# Fork: 4 of 5
# Warmup Iteration   1: 9.331 ops/s
# Warmup Iteration   2: 9.816 ops/s
# Warmup Iteration   3: 9.790 ops/s
# Warmup Iteration   4: 9.804 ops/s
# Warmup Iteration   5: 9.812 ops/s
Iteration   1: 9.794 ops/s
Iteration   2: 9.810 ops/s
Iteration   3: 9.794 ops/s
Iteration   4: 9.823 ops/s
Iteration   5: 9.826 ops/s

# Run progress: 78.00% complete, ETA 00:19:16
# Fork: 5 of 5
# Warmup Iteration   1: 9.323 ops/s
# Warmup Iteration   2: 9.799 ops/s
# Warmup Iteration   3: 9.802 ops/s
# Warmup Iteration   4: 9.782 ops/s
# Warmup Iteration   5: 9.808 ops/s
Iteration   1: 9.802 ops/s
Iteration   2: 9.787 ops/s
Iteration   3: 9.803 ops/s
Iteration   4: 9.793 ops/s
Iteration   5: 9.776 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16Old":
  9.798 ±(99.9%) 0.011 ops/s [Average]
  (min, avg, max) = (9.771, 9.798, 9.826), stdev = 0.015
  CI (99.9%): [9.786, 9.809] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32New
# Parameters: (type = large)

# Run progress: 80.00% complete, ETA 00:17:31
# Fork: 1 of 5
# Warmup Iteration   1: 87.282 ops/s
# Warmup Iteration   2: 94.774 ops/s
# Warmup Iteration   3: 94.993 ops/s
# Warmup Iteration   4: 95.078 ops/s
# Warmup Iteration   5: 94.793 ops/s
Iteration   1: 94.872 ops/s
Iteration   2: 94.998 ops/s
Iteration   3: 94.777 ops/s
Iteration   4: 94.989 ops/s
Iteration   5: 94.975 ops/s

# Run progress: 82.00% complete, ETA 00:15:45
# Fork: 2 of 5
# Warmup Iteration   1: 86.311 ops/s
# Warmup Iteration   2: 93.930 ops/s
# Warmup Iteration   3: 93.764 ops/s
# Warmup Iteration   4: 93.931 ops/s
# Warmup Iteration   5: 94.113 ops/s
Iteration   1: 93.672 ops/s
Iteration   2: 93.975 ops/s
Iteration   3: 94.055 ops/s
Iteration   4: 93.830 ops/s
Iteration   5: 94.073 ops/s

# Run progress: 84.00% complete, ETA 00:14:00
# Fork: 3 of 5
# Warmup Iteration   1: 88.113 ops/s
# Warmup Iteration   2: 96.218 ops/s
# Warmup Iteration   3: 96.137 ops/s
# Warmup Iteration   4: 95.992 ops/s
# Warmup Iteration   5: 96.195 ops/s
Iteration   1: 96.194 ops/s
Iteration   2: 96.048 ops/s
Iteration   3: 96.322 ops/s
Iteration   4: 96.162 ops/s
Iteration   5: 95.987 ops/s

# Run progress: 86.00% complete, ETA 00:12:15
# Fork: 4 of 5
# Warmup Iteration   1: 87.343 ops/s
# Warmup Iteration   2: 95.232 ops/s
# Warmup Iteration   3: 94.908 ops/s
# Warmup Iteration   4: 95.135 ops/s
# Warmup Iteration   5: 95.076 ops/s
Iteration   1: 95.310 ops/s
Iteration   2: 95.333 ops/s
Iteration   3: 95.086 ops/s
Iteration   4: 95.271 ops/s
Iteration   5: 95.210 ops/s

# Run progress: 88.00% complete, ETA 00:10:30
# Fork: 5 of 5
# Warmup Iteration   1: 86.964 ops/s
# Warmup Iteration   2: 96.178 ops/s
# Warmup Iteration   3: 96.144 ops/s
# Warmup Iteration   4: 95.925 ops/s
# Warmup Iteration   5: 96.159 ops/s
Iteration   1: 95.893 ops/s
Iteration   2: 95.567 ops/s
Iteration   3: 95.909 ops/s
Iteration   4: 95.720 ops/s
Iteration   5: 96.005 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  95.209 ±(99.9%) 0.598 ops/s [Average]
