# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 5.535 ops/s
# Warmup Iteration   2: 5.932 ops/s
# Warmup Iteration   3: 6.074 ops/s
# Warmup Iteration   4: 6.091 ops/s
# Warmup Iteration   5: 5.684 ops/s
# Warmup Iteration   4: 18.732 ops/s
# Warmup Iteration   5: 18.763 ops/s
Iteration   1: 18.672 ops/s
Iteration   2: 18.798 ops/s
Iteration   3: 18.797 ops/s
Iteration   4: 18.787 ops/s
Iteration   5: 14.887 ops/s

# Run progress: 14.00% complete, ETA 01:18:16
# Fork: 3 of 5
# Warmup Iteration   1: 16.222 ops/s
# Warmup Iteration   2: 16.540 ops/s
# Warmup Iteration   3: 17.939 ops/s
# Warmup Iteration   4: 17.934 ops/s
# Warmup Iteration   5: 17.826 ops/s
Iteration   1: 17.924 ops/s
Iteration   2: 17.935 ops/s
Iteration   3: 17.933 ops/s
Iteration   4: 17.932 ops/s
Iteration   5: 15.525 ops/s

# Run progress: 16.00% complete, ETA 01:16:21
# Fork: 4 of 5
# Warmup Iteration   1: 16.452 ops/s
# Warmup Iteration   2: 16.801 ops/s
# Warmup Iteration   3: 16.770 ops/s
# Warmup Iteration   4: 18.282 ops/s
# Warmup Iteration   5: 18.298 ops/s
Iteration   1: 18.109 ops/s
Iteration   2: 18.315 ops/s
Iteration   3: 18.293 ops/s
Iteration   4: 18.305 ops/s
Iteration   5: 18.312 ops/s

# Run progress: 18.00% complete, ETA 01:14:30
# Fork: 5 of 5
# Warmup Iteration   1: 16.344 ops/s
# Warmup Iteration   2: 16.921 ops/s
# Warmup Iteration   3: 18.277 ops/s
# Warmup Iteration   4: 18.310 ops/s
# Warmup Iteration   5: 18.130 ops/s
Iteration   1: 18.189 ops/s
Iteration   2: 18.282 ops/s
Iteration   3: 18.322 ops/s
Iteration   4: 18.310 ops/s
Iteration   5: 14.617 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16New":
  17.904 ±(99.9%) 0.845 ops/s [Average]
  (min, avg, max) = (14.617, 17.904, 18.798), stdev = 1.128
  CI (99.9%): [17.059, 18.750] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo16Old
# Parameters: (type = large)

# Run progress: 20.00% complete, ETA 01:12:40
# Fork: 1 of 5
# Warmup Iteration   1: 14.085 ops/s
# Warmup Iteration   2: 14.956 ops/s
# Warmup Iteration   3: 14.953 ops/s
# Warmup Iteration   4: 14.990 ops/s
# Warmup Iteration   5: 14.996 ops/s
Iteration   1: 12.273 ops/s
Iteration   2: 14.985 ops/s
Iteration   3: 14.923 ops/s
Iteration   4: 14.611 ops/s
Iteration   5: 14.967 ops/s

# Run progress: 22.00% complete, ETA 01:10:47
# Fork: 2 of 5
# Warmup Iteration   1: 7.871 ops/s
# Warmup Iteration   2: 8.251 ops/s
# Warmup Iteration   3: 8.306 ops/s
# Warmup Iteration   4: 8.310 ops/s
# Warmup Iteration   5: 8.307 ops/s
Iteration   1: 8.306 ops/s
Iteration   2: 8.312 ops/s
Iteration   3: 8.309 ops/s
Iteration   4: 8.302 ops/s
Iteration   5: 8.277 ops/s

# Run progress: 24.00% complete, ETA 01:08:57
# Fork: 3 of 5
# Warmup Iteration   1: 15.979 ops/s
# Warmup Iteration   2: 17.614 ops/s
# Warmup Iteration   3: 17.641 ops/s
# Warmup Iteration   4: 16.377 ops/s
# Warmup Iteration   5: 17.567 ops/s
Iteration   1: 17.675 ops/s
Iteration   2: 17.681 ops/s
Iteration   3: 17.430 ops/s
Iteration   4: 17.650 ops/s
Iteration   5: 15.035 ops/s

# Run progress: 26.00% complete, ETA 01:07:07
# Fork: 4 of 5
# Warmup Iteration   1: 7.824 ops/s
# Warmup Iteration   2: 8.267 ops/s
# Warmup Iteration   3: 8.196 ops/s
# Warmup Iteration   4: 8.087 ops/s
# Warmup Iteration   5: 8.277 ops/s
Iteration   1: 8.227 ops/s
Iteration   2: 8.276 ops/s
Iteration   3: 8.263 ops/s
Iteration   4: 8.185 ops/s
Iteration   5: 8.276 ops/s

# Run progress: 28.00% complete, ETA 01:05:16
# Fork: 5 of 5
# Warmup Iteration   1: 8.046 ops/s
# Warmup Iteration   2: 8.439 ops/s
# Warmup Iteration   3: 8.445 ops/s
# Warmup Iteration   4: 8.449 ops/s
# Warmup Iteration   5: 8.449 ops/s
Iteration   1: 8.443 ops/s
Iteration   2: 8.440 ops/s
Iteration   3: 8.448 ops/s
Iteration   4: 8.447 ops/s
Iteration   5: 8.414 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo16Old":
  11.286 ±(99.9%) 2.892 ops/s [Average]
  (min, avg, max) = (8.185, 11.286, 17.681), stdev = 3.861
  CI (99.9%): [8.394, 14.179] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32New
# Parameters: (type = large)

# Run progress: 30.00% complete, ETA 01:03:25
# Fork: 1 of 5
# Warmup Iteration   1: 141.274 ops/s
# Warmup Iteration   2: 140.744 ops/s
# Warmup Iteration   3: 141.553 ops/s
# Warmup Iteration   4: 131.400 ops/s
# Warmup Iteration   5: 141.889 ops/s
Iteration   1: 142.238 ops/s
Iteration   2: 142.122 ops/s
Iteration   3: 132.849 ops/s
Iteration   4: 137.612 ops/s
Iteration   5: 138.580 ops/s

# Run progress: 32.00% complete, ETA 01:01:37
# Fork: 2 of 5
# Warmup Iteration   1: 133.937 ops/s
# Warmup Iteration   2: 134.867 ops/s
# Warmup Iteration   3: 134.315 ops/s
# Warmup Iteration   4: 134.304 ops/s
# Warmup Iteration   5: 135.600 ops/s
Iteration   1: 134.435 ops/s
Iteration   2: 135.732 ops/s
Iteration   3: 131.100 ops/s
Iteration   4: 131.710 ops/s
Iteration   5: 138.357 ops/s

# Run progress: 34.00% complete, ETA 00:59:46
# Fork: 3 of 5
# Warmup Iteration   1: 139.827 ops/s
# Warmup Iteration   2: 139.695 ops/s
# Warmup Iteration   3: 139.888 ops/s
# Warmup Iteration   4: 139.397 ops/s
# Warmup Iteration   5: 140.606 ops/s
Iteration   1: 140.556 ops/s
Iteration   2: 140.637 ops/s
Iteration   3: 138.654 ops/s
Iteration   4: 145.906 ops/s
Iteration   5: 146.997 ops/s

# Run progress: 36.00% complete, ETA 00:57:57
# Fork: 4 of 5
# Warmup Iteration   1: 141.726 ops/s
# Warmup Iteration   2: 140.056 ops/s
# Warmup Iteration   3: 139.353 ops/s
# Warmup Iteration   4: 141.187 ops/s
# Warmup Iteration   5: 142.733 ops/s
Iteration   1: 142.689 ops/s
Iteration   2: 136.329 ops/s
Iteration   3: 140.714 ops/s
Iteration   4: 147.110 ops/s
Iteration   5: 148.342 ops/s

# Run progress: 38.00% complete, ETA 00:56:08
# Fork: 5 of 5
# Warmup Iteration   1: 134.402 ops/s
# Warmup Iteration   2: 135.207 ops/s
# Warmup Iteration   3: 134.881 ops/s
# Warmup Iteration   4: 133.511 ops/s
# Warmup Iteration   5: 136.027 ops/s
Iteration   1: 135.892 ops/s
Iteration   2: 135.771 ops/s
Iteration   3: 135.582 ops/s
Iteration   4: 145.008 ops/s
Iteration   5: 145.947 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32New":
  139.635 ±(99.9%) 3.768 ops/s [Average]
  (min, avg, max) = (131.100, 139.635, 148.342), stdev = 5.030
  CI (99.9%): [135.867, 143.403] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo32Old
# Parameters: (type = large)

# Run progress: 40.00% complete, ETA 00:54:18
# Fork: 1 of 5
# Warmup Iteration   1: 138.091 ops/s
# Warmup Iteration   2: 137.829 ops/s
# Warmup Iteration   3: 137.965 ops/s
# Warmup Iteration   4: 137.244 ops/s
# Warmup Iteration   5: 138.142 ops/s
Iteration   1: 138.681 ops/s
Iteration   2: 138.658 ops/s
Iteration   3: 133.420 ops/s
Iteration   4: 139.093 ops/s
Iteration   5: 139.893 ops/s

# Run progress: 42.00% complete, ETA 00:52:28
# Fork: 2 of 5
# Warmup Iteration   1: 136.931 ops/s
# Warmup Iteration   2: 137.028 ops/s
# Warmup Iteration   3: 136.697 ops/s
# Warmup Iteration   4: 136.410 ops/s
# Warmup Iteration   5: 137.799 ops/s
Iteration   1: 137.787 ops/s
Iteration   2: 137.849 ops/s
Iteration   3: 131.571 ops/s
Iteration   4: 139.161 ops/s
Iteration   5: 139.379 ops/s

# Run progress: 44.00% complete, ETA 00:50:39
# Fork: 3 of 5
# Warmup Iteration   1: 137.954 ops/s
# Warmup Iteration   2: 136.543 ops/s
# Warmup Iteration   3: 137.879 ops/s
# Warmup Iteration   4: 137.085 ops/s
# Warmup Iteration   5: 138.536 ops/s
Iteration   1: 138.499 ops/s
Iteration   2: 138.524 ops/s
Iteration   3: 133.341 ops/s
Iteration   4: 138.958 ops/s
Iteration   5: 139.799 ops/s

# Run progress: 46.00% complete, ETA 00:48:50
# Fork: 4 of 5
# Warmup Iteration   1: 136.436 ops/s
# Warmup Iteration   2: 136.255 ops/s
# Warmup Iteration   3: 135.622 ops/s
# Warmup Iteration   4: 135.464 ops/s
# Warmup Iteration   5: 136.681 ops/s
Iteration   1: 136.493 ops/s
Iteration   2: 136.834 ops/s
Iteration   3: 133.161 ops/s
Iteration   4: 139.186 ops/s
Iteration   5: 140.070 ops/s

# Run progress: 48.00% complete, ETA 00:47:00
# Fork: 5 of 5
# Warmup Iteration   1: 136.155 ops/s
# Warmup Iteration   2: 136.705 ops/s
# Warmup Iteration   3: 136.518 ops/s
# Warmup Iteration   4: 135.823 ops/s
# Warmup Iteration   5: 137.297 ops/s
Iteration   1: 137.215 ops/s
Iteration   2: 136.938 ops/s
Iteration   3: 138.259 ops/s
Iteration   4: 146.927 ops/s
Iteration   5: 146.085 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.copyTo32Old":
  138.231 ±(99.9%) 2.540 ops/s [Average]
  (min, avg, max) = (131.571, 138.231, 146.927), stdev = 3.391
  CI (99.9%): [135.691, 140.771] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo08New
# Parameters: (type = large)

# Run progress: 50.00% complete, ETA 00:45:12
# Fork: 1 of 5
# Warmup Iteration   1: 5.169 ops/s
# Warmup Iteration   2: 5.912 ops/s
# Warmup Iteration   3: 5.925 ops/s
# Warmup Iteration   4: 5.929 ops/s
# Warmup Iteration   5: 5.930 ops/s
Iteration   1: 5.933 ops/s
Iteration   2: 5.889 ops/s
Iteration   3: 5.925 ops/s
Iteration   4: 5.932 ops/s
Iteration   5: 5.931 ops/s

# Run progress: 52.00% complete, ETA 00:43:24
# Fork: 2 of 5
# Warmup Iteration   1: 4.826 ops/s
# Warmup Iteration   2: 5.904 ops/s
# Warmup Iteration   3: 5.901 ops/s
# Warmup Iteration   4: 5.904 ops/s
# Warmup Iteration   5: 5.606 ops/s
Iteration   1: 5.905 ops/s
Iteration   2: 5.907 ops/s
Iteration   3: 5.807 ops/s
Iteration   4: 5.671 ops/s
Iteration   5: 5.906 ops/s

# Run progress: 54.00% complete, ETA 00:41:36
# Fork: 3 of 5
# Warmup Iteration   1: 5.064 ops/s
# Warmup Iteration   2: 5.850 ops/s
# Warmup Iteration   3: 5.800 ops/s
# Warmup Iteration   4: 5.858 ops/s
# Warmup Iteration   5: 5.857 ops/s
Iteration   1: 5.853 ops/s
Iteration   2: 5.804 ops/s
Iteration   3: 5.826 ops/s
Iteration   4: 5.858 ops/s
Iteration   5: 5.822 ops/s

# Run progress: 56.00% complete, ETA 00:39:49
# Fork: 4 of 5
# Warmup Iteration   1: 5.130 ops/s
# Warmup Iteration   2: 5.816 ops/s
# Warmup Iteration   3: 5.823 ops/s
# Warmup Iteration   4: 5.825 ops/s
# Warmup Iteration   5: 5.365 ops/s
Iteration   1: 5.823 ops/s
Iteration   2: 5.824 ops/s
Iteration   3: 5.495 ops/s
Iteration   4: 5.823 ops/s
Iteration   5: 5.823 ops/s

# Run progress: 58.00% complete, ETA 00:38:01
# Fork: 5 of 5
# Warmup Iteration   1: 5.142 ops/s
# Warmup Iteration   2: 5.873 ops/s
# Warmup Iteration   3: 5.872 ops/s
# Warmup Iteration   4: 5.869 ops/s
# Warmup Iteration   5: 5.873 ops/s
Iteration   1: 5.872 ops/s
Iteration   2: 5.873 ops/s
Iteration   3: 5.871 ops/s
Iteration   4: 5.869 ops/s
Iteration   5: 5.874 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo08New":
  5.845 ±(99.9%) 0.069 ops/s [Average]
  (min, avg, max) = (5.495, 5.845, 5.933), stdev = 0.092
  CI (99.9%): [5.775, 5.914] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16New
# Parameters: (type = large)

# Run progress: 60.00% complete, ETA 00:36:13
# Fork: 1 of 5
# Warmup Iteration   1: 12.745 ops/s
# Warmup Iteration   2: 15.577 ops/s
# Warmup Iteration   3: 15.823 ops/s
# Warmup Iteration   4: 15.545 ops/s
# Warmup Iteration   5: 15.866 ops/s
Iteration   1: 15.857 ops/s
Iteration   2: 15.861 ops/s
Iteration   3: 15.862 ops/s
Iteration   4: 15.857 ops/s
Iteration   5: 15.858 ops/s

# Run progress: 62.00% complete, ETA 00:34:24
# Fork: 2 of 5
# Warmup Iteration   1: 13.025 ops/s
# Warmup Iteration   2: 14.727 ops/s
# Warmup Iteration   3: 16.197 ops/s
# Warmup Iteration   4: 15.996 ops/s
# Warmup Iteration   5: 16.207 ops/s
Iteration   1: 16.146 ops/s
Iteration   2: 16.216 ops/s
Iteration   3: 16.208 ops/s
Iteration   4: 16.201 ops/s
Iteration   5: 15.006 ops/s

# Run progress: 64.00% complete, ETA 00:32:35
# Fork: 3 of 5
# Warmup Iteration   1: 12.811 ops/s
# Warmup Iteration   2: 15.578 ops/s
# Warmup Iteration   3: 15.745 ops/s
# Warmup Iteration   4: 15.561 ops/s
# Warmup Iteration   5: 15.760 ops/s
Iteration   1: 15.749 ops/s
Iteration   2: 15.757 ops/s
Iteration   3: 15.745 ops/s
Iteration   4: 15.752 ops/s
Iteration   5: 15.743 ops/s

# Run progress: 66.00% complete, ETA 00:30:46
# Fork: 4 of 5
# Warmup Iteration   1: 12.979 ops/s
# Warmup Iteration   2: 14.822 ops/s
# Warmup Iteration   3: 16.170 ops/s
# Warmup Iteration   4: 16.182 ops/s
# Warmup Iteration   5: 16.138 ops/s
Iteration   1: 15.942 ops/s
Iteration   2: 16.174 ops/s
Iteration   3: 16.156 ops/s
Iteration   4: 16.155 ops/s
Iteration   5: 16.154 ops/s

# Run progress: 68.00% complete, ETA 00:28:58
# Fork: 5 of 5
# Warmup Iteration   1: 12.814 ops/s
# Warmup Iteration   2: 15.553 ops/s
# Warmup Iteration   3: 15.699 ops/s
# Warmup Iteration   4: 15.570 ops/s
# Warmup Iteration   5: 15.747 ops/s
Iteration   1: 15.719 ops/s
Iteration   2: 15.743 ops/s
Iteration   3: 15.737 ops/s
Iteration   4: 15.628 ops/s
Iteration   5: 15.761 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16New":
  15.880 ±(99.9%) 0.200 ops/s [Average]
  (min, avg, max) = (15.006, 15.880, 16.216), stdev = 0.267
  CI (99.9%): [15.680, 16.079] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo16Old
# Parameters: (type = large)

# Run progress: 70.00% complete, ETA 00:27:09
# Fork: 1 of 5
# Warmup Iteration   1: 7.311 ops/s
# Warmup Iteration   2: 8.038 ops/s
# Warmup Iteration   3: 7.815 ops/s
# Warmup Iteration   4: 7.915 ops/s
# Warmup Iteration   5: 6.477 ops/s
Iteration   1: 8.019 ops/s
Iteration   2: 8.040 ops/s
Iteration   3: 7.536 ops/s
Iteration   4: 7.878 ops/s
Iteration   5: 8.009 ops/s

# Run progress: 72.00% complete, ETA 00:25:20
# Fork: 2 of 5
# Warmup Iteration   1: 12.579 ops/s
# Warmup Iteration   2: 13.888 ops/s
# Warmup Iteration   3: 14.004 ops/s
# Warmup Iteration   4: 14.067 ops/s
# Warmup Iteration   5: 14.058 ops/s
Iteration   1: 14.034 ops/s
Iteration   2: 14.072 ops/s
Iteration   3: 14.025 ops/s
Iteration   4: 14.047 ops/s
Iteration   5: 14.029 ops/s

# Run progress: 74.00% complete, ETA 00:23:31
# Fork: 3 of 5
# Warmup Iteration   1: 12.467 ops/s
# Warmup Iteration   2: 13.995 ops/s
# Warmup Iteration   3: 13.974 ops/s
# Warmup Iteration   4: 13.987 ops/s
# Warmup Iteration   5: 14.004 ops/s
Iteration   1: 14.007 ops/s
Iteration   2: 14.000 ops/s
Iteration   3: 14.006 ops/s
Iteration   4: 13.982 ops/s
Iteration   5: 14.000 ops/s

# Run progress: 76.00% complete, ETA 00:21:43
# Fork: 4 of 5
# Warmup Iteration   1: 6.480 ops/s
# Warmup Iteration   2: 7.084 ops/s
# Warmup Iteration   3: 6.873 ops/s
# Warmup Iteration   4: 7.094 ops/s
# Warmup Iteration   5: 6.858 ops/s
Iteration   1: 7.074 ops/s
Iteration   2: 7.103 ops/s
Iteration   3: 7.050 ops/s
Iteration   4: 7.111 ops/s
Iteration   5: 7.110 ops/s

# Run progress: 78.00% complete, ETA 00:19:54
# Fork: 5 of 5
# Warmup Iteration   1: 3.597 ops/s
# Warmup Iteration   2: 3.505 ops/s
# Warmup Iteration   3: 3.867 ops/s
# Warmup Iteration   4: 3.986 ops/s
# Warmup Iteration   5: 3.889 ops/s
Iteration   1: 3.918 ops/s
Iteration   2: 3.979 ops/s
Iteration   3: 3.516 ops/s
Iteration   4: 3.928 ops/s
Iteration   5: 3.957 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo16Old":
  9.377 ±(99.9%) 3.078 ops/s [Average]
  (min, avg, max) = (3.516, 9.377, 14.072), stdev = 4.109
  CI (99.9%): [6.299, 12.455] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 12.0.2, OpenJDK Server VM, 12.0.2+10
# VM invoker: /home/ubuntu/opt/jdk-12.0.2+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32New
# Parameters: (type = large)

# Run progress: 80.00% complete, ETA 00:18:08
# Fork: 1 of 5
# Warmup Iteration   1: 23.820 ops/s
# Warmup Iteration   2: 34.098 ops/s
# Warmup Iteration   3: 34.248 ops/s
# Warmup Iteration   4: 34.395 ops/s
# Warmup Iteration   5: 34.323 ops/s
Iteration   1: 34.066 ops/s
Iteration   2: 33.388 ops/s
Iteration   3: 37.642 ops/s
Iteration   4: 71.117 ops/s
Iteration   5: 71.405 ops/s

# Run progress: 82.00% complete, ETA 00:16:21
# Fork: 2 of 5
# Warmup Iteration   1: 60.296 ops/s
# Warmup Iteration   2: 72.140 ops/s
# Warmup Iteration   3: 71.679 ops/s
# Warmup Iteration   4: 72.609 ops/s
# Warmup Iteration   5: 72.630 ops/s
Iteration   1: 72.339 ops/s
Iteration   2: 72.642 ops/s
Iteration   3: 72.628 ops/s
Iteration   4: 72.622 ops/s
Iteration   5: 72.537 ops/s

# Run progress: 84.00% complete, ETA 00:14:32
# Fork: 3 of 5
# Warmup Iteration   1: 61.609 ops/s
# Warmup Iteration   2: 72.481 ops/s
# Warmup Iteration   3: 72.594 ops/s
# Warmup Iteration   4: 72.244 ops/s
# Warmup Iteration   5: 68.108 ops/s
Iteration   1: 72.590 ops/s
Iteration   2: 72.566 ops/s
Iteration   3: 72.493 ops/s
Iteration   4: 72.605 ops/s
Iteration   5: 72.640 ops/s

# Run progress: 86.00% complete, ETA 00:12:43
# Fork: 4 of 5
# Warmup Iteration   1: 60.237 ops/s
# Warmup Iteration   2: 72.155 ops/s
# Warmup Iteration   3: 72.295 ops/s
# Warmup Iteration   4: 72.315 ops/s
# Warmup Iteration   5: 72.325 ops/s
Iteration   1: 72.293 ops/s
Iteration   2: 72.269 ops/s
Iteration   3: 72.062 ops/s
Iteration   4: 72.356 ops/s
Iteration   5: 72.385 ops/s

# Run progress: 88.00% complete, ETA 00:10:54
# Fork: 5 of 5
# Warmup Iteration   1: 63.343 ops/s
# Warmup Iteration   2: 75.764 ops/s
# Warmup Iteration   3: 75.732 ops/s
# Warmup Iteration   4: 74.784 ops/s
# Warmup Iteration   5: 75.948 ops/s
Iteration   1: 75.921 ops/s
Iteration   2: 75.962 ops/s
Iteration   3: 75.974 ops/s
Iteration   4: 75.790 ops/s
Iteration   5: 75.890 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  68.567 ±(99.9%) 9.545 ops/s [Average]
